Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,15315,15315-01MAY2023,2023-05-01,2023-04-27,-2,0.0206704651,0.001556081
Market Model,15315,15315-01MAY2023,2023-05-01,2023-04-28,-1,-0.017525639,-0.025842432
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-01,0,0.0009249471,0.0006811196
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-02,1,-0.00990099,0.0024691907
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-03,2,-0.048,-0.042693664
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-04,3,0.012464986,0.0198904755
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-05,4,-0.036519574,-0.05623943
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-08,5,0.0057430007,0.0045909645
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-16,-5,0.1260869565,0.126182443
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-17,-4,-0.057915058,-0.073134909
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-20,-3,-0.057377049,-0.04146053
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-21,-2,-0.02173913,0.0051581976
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-22,-1,-0.017777778,-0.029891216
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-23,0,-0.027149321,-0.023441727
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-24,1,0.0279069767,0.0220786061
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-27,2,0.0814479638,0.0735245705
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-28,3,-0.033472803,-0.025647406
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-29,4,-0.012987013,-0.029507223
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-30,5,0.0043859649,0.0174850403
Market Model,15390,15390-07FEB2017,2017-02-07,2017-01-31,-5,-0.008250825,-0.004703794
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-01,-4,-0.011647255,-0.008691859
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-02,-3,0.031986532,0.0359279865
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-03,-2,-0.006525285,-0.019149618
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-06,-1,-0.022988506,-0.014116758
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-07,0,-0.028571429,-0.024827186
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-08,1,0.0051903114,0.0073568602
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-09,2,-0.006884682,-0.017536896
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-10,3,0.0155979203,0.0118481167
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-13,4,-0.0221843,-0.028300645
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-14,5,0.0226876091,0.0173601115
Market Model,15396,15396-20OCT2015,,,,,
Market Model,15398,15398-06JUL2015,,,,,
Market Model,15400,15400-04NOV2020,2020-11-04,2020-10-28,-5,-0.029426311,0.0107358462
Market Model,15400,15400-04NOV2020,2020-11-04,2020-10-29,-4,0.0063694268,-0.005580503
Market Model,15400,15400-04NOV2020,2020-11-04,2020-10-30,-3,-0.003797468,0.0138018729
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-02,-2,0.0546378653,0.0422298072
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-03,-1,0.0279518072,0.0068393127
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-04,0,0.0150023441,-0.009775176
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-05,1,0.0277136259,0.0044250222
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-06,2,0.0157303371,0.0166079978
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-09,3,0.0243362832,0.0158223151
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-10,4,0.0228941685,0.0257188742
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-11,5,-0.003800676,-0.012887304
Market Model,15400,15400-05JAN2024,2024-01-05,2023-12-28,-5,-0.000625586,0.0004098833
Market Model,15400,15400-05JAN2024,2024-01-05,2023-12-29,-4,-0.008450704,-0.003727583
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-02,-3,0.0056818182,0.0127755719
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-03,-2,-0.040175769,-0.030360178
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-04,-1,0.0009810334,0.0048261421
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-05,0,-0.002286834,-0.002656184
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-08,1,0.0291421087,0.0170073962
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-09,2,0.0012726694,0.0040641636
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-10,3,0.0076263108,0.0040961174
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-11,4,0.0078839483,0.0100608339
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-12,5,0.0046933667,0.0057288365
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-12,-5,0.0046933667,0.0048582231
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-16,-4,-0.016194332,-0.01282661
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-17,-3,-0.002849003,0.0013542492
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-18,-2,0.006031746,0.0000693815
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-19,-1,0.0015777848,-0.00661266
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-22,0,0.009136736,0.0065861195
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-23,1,0.0043709023,0.002934326
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-24,2,-0.015542431,-0.015377574
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-25,3,0.0296810862,0.0265734496
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-26,4,0.006133088,0.0063675719
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-29,5,0.0039622066,-0.001860903
Market Model,15401,15401-02MAR2016,2016-03-02,2016-02-24,-5,-0.008142494,-0.015694517
Market Model,15401,15401-02MAR2016,2016-03-02,2016-02-25,-4,0.0133401744,0.0002156789
Market Model,15401,15401-02MAR2016,2016-03-02,2016-02-26,-3,-0.007848101,-0.009827652
Market Model,15401,15401-02MAR2016,2016-03-02,2016-02-29,-2,-0.017096198,-0.012408684
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-01,-1,0.0236240914,-0.00183945
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-02,0,0.011919858,0.0043678346
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-03,1,-0.015037594,-0.022191584
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-04,2,0.0043256997,-0.00153468
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-07,3,0.0068406385,0.0025723934
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-08,4,-0.015601409,-0.005142406
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-09,5,0.0043533931,-0.002800597
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-24,-5,0.0170269291,0.0048953073
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-25,-4,0.0074210401,0.0012772233
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-26,-3,-0.005458645,-0.005365165
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-27,-2,0.0034602076,-0.000770838
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-31,-1,-0.010820452,-0.010976464
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-01,0,0.0091357134,0.0072332585
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-02,1,0.0098868374,0.0067369231
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-03,2,0.0061335221,0.0090545767
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-06,3,-0.003634232,-0.008863245
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-07,4,-0.002823862,-0.004061005
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-08,5,0.0050737463,0.0017575041
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-22,-5,-0.009567991,-0.007761314
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-25,-4,0.0046838407,0.0046453175
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-26,-3,0.0052447552,0.0105400136
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-27,-2,-0.013623188,-0.012912099
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-28,-1,-0.008228034,-0.00901617
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-29,0,-0.003259259,-0.001366089
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-02,1,-0.016349584,-0.014860051
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-03,2,0.0006044122,0.0059861643
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-04,3,0.0051344005,0.0040002897
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-05,4,-0.028846154,-0.027327789
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-06,5,-0.008972772,-0.011375458
Market Model,15410,15410-02FEB2024,2024-02-02,2024-01-26,-5,0.2826012157,0.2809268786
Market Model,15410,15410-02FEB2024,2024-02-02,2024-01-29,-4,0.0269605651,0.0141175218
Market Model,15410,15410-02FEB2024,2024-02-02,2024-01-30,-3,-0.018416126,-0.018678328
Market Model,15410,15410-02FEB2024,2024-02-02,2024-01-31,-2,-0.027499335,-0.007093011
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-01,-1,0.0338411019,0.0161197731
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-02,0,0.0048085407,-0.009831766
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-05,1,-0.01962506,-0.01616436
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-06,2,0.0197939991,0.0143967599
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-07,3,0.0245916037,0.0127755679
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-08,4,0.0146151209,0.0099881373
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-09,5,-0.012757149,-0.023032674
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-11,-5,-0.000984879,-0.001122141
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-14,-4,-0.01467177,-0.022991516
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-15,-3,-0.017656406,-0.003672283
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-16,-2,-0.013300581,-0.004199554
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-17,-1,0.0139656324,0.0238585132
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-18,0,-0.000179651,-0.002296546
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-21,1,0.1090081457,0.0989727176
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-22,2,-0.00772305,-0.005088825
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-23,3,0.0067490339,-0.009093319
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-24,4,-0.014110396,0.0030411401
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-25,5,0.0080061417,-0.002161262
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-19,-5,0.0537109375,0.0494856008
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-20,-4,0.0129749768,0.0120062225
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-21,-3,0.1299176578,0.1250067248
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-24,-2,-0.007287449,-0.011741318
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-25,-1,-0.033442088,-0.027840545
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-26,0,-0.010126582,-0.012180864
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-27,1,0.0298380222,0.0148145438
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-28,2,0.0802980132,0.0713877685
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-01,3,0.0513409962,0.0470013934
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-02,4,-0.051749271,-0.048947246
Market Model,15416,15416-26APR2023,2023-04-26,2023-05-03,5,-0.021521906,-0.022719193
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-25,-5,-0.104234528,-0.096322223
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-26,-4,0.0836363636,0.0904505819
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-27,-3,-0.073825503,-0.068658414
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-30,-2,0.0507246377,0.0515255274
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-31,-1,0.0551724138,0.0573328387
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-01,0,-0.058823529,-0.057447452
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-02,1,-0.3525,-0.353764558
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-03,2,0.3942513943,0.3951830085
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-06,3,-0.123076923,-0.119295514
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-07,4,0.0701754386,0.0730679209
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-08,5,-0.147540984,-0.143654995
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-05,-5,-0.005952381,-0.004006616
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-06,-4,0.1571856287,0.1470541025
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-09,-3,0.0181112549,0.0271795254
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-10,-2,0.1423125794,0.1475099232
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-11,-1,-0.081201335,-0.081578126
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-12,0,0.0181598063,0.0081831172
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-13,1,-0.082045184,-0.077622026
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-16,2,-0.025906736,-0.033406032
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-17,3,-0.053191489,-0.050781213
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-18,4,0.0266853933,0.0314182258
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-19,5,0.047879617,0.0451802702
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-05,-5,-0.001137225,0.0076404244
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-06,-4,0.0284629981,0.0049604079
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-09,-3,0.0265682657,0.0239755622
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-10,-2,0.0244428469,0.014623224
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-11,-1,0.0087719298,-0.005480204
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-12,0,0.0713043478,0.0647609284
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-13,1,0.0279220779,0.0212822996
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-17,2,-0.025584334,-0.026057141
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-18,3,-0.026904376,-0.014176011
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-19,4,0.0176548967,0.0237344964
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-20,5,0.0091653028,-0.011735596
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-11,-5,0.006830177,0.0137877111
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-12,-4,-0.008325624,-0.006190642
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-13,-3,0.0118159204,-0.016105931
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-14,-2,-0.013067828,0.0136285219
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-17,-1,0.0018915511,-0.029731328
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-18,0,0.0106985525,-0.00354071
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-19,1,-0.004047323,0.0048168017
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-20,2,-0.015004689,-0.006925631
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-21,3,0.0079339892,-0.018754186
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-24,4,-0.029911839,-0.042468816
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-25,5,0.0555014606,0.0346452084
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-21,-5,0.0174340635,0.0543399476
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-22,-4,-0.05228471,-0.078717063
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-23,-3,0.0213259156,0.0205807368
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-24,-2,0.0458465729,0.0296187139
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-27,-1,0.0750868056,0.0554574487
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-28,0,0.0242228502,0.0301633742
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-29,1,0.081592432,0.0480052045
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-30,2,-0.065962099,-0.051459184
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-01,3,-0.070230199,-0.035435589
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-04,4,-0.020142677,-0.025814163
Market Model,15456,15456-28APR2020,2020-04-28,2020-05-05,5,-0.016702355,-0.027182856
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-29,-5,0.0320492069,0.0184943366
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-30,-4,-0.001254705,0.0029262582
Market Model,15488,15488-05FEB2024,2024-02-05,2024-01-31,-3,-0.036589196,-0.003270792
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-01,-2,0.0109209454,-0.009511085
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-02,-1,0.0064495324,-0.009639028
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-05,0,-0.014098045,-0.004668723
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-06,1,0.0352616185,0.032203466
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-07,2,-0.007377178,-0.019484225
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-08,3,-0.112428843,-0.114401128
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-09,4,0.0495278817,0.0395925693
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-12,5,0.0200305551,0.0211348942
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-21,-5,0.0179845567,-0.001251324
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-22,-4,-0.027652424,0.0045063348
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-25,-3,0.0027648859,0.0016035728
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-26,-2,0.0157557853,0.0018636898
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-27,-1,-0.00077557,0.0051357742
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-28,0,0.0076646939,-0.000569276
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-29,1,-0.000192567,-0.012512961
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-01,2,0.0164676425,-0.00418277
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-02,3,-0.003031739,-0.004193052
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-03,4,-0.005131616,-0.011322374
Market Model,15488,15488-28MAR2019,2019-03-28,2019-04-04,5,-0.002196962,-0.007130359
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-02,-5,-0.020833333,-0.026197832
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-03,-4,0.0177304965,0.0243885877
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-05,-3,0.0383275261,0.0252986261
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-06,-2,-0.043624161,-0.056803344
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-09,-1,0,-0.014080877
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-10,0,0.0912280702,0.0881178069
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-11,1,-0.064308682,-0.053743249
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-12,2,0.0274914089,0.0147630736
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-13,3,0.0100334448,0.0088768525
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-16,4,0.0066225166,0.0090727012
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-17,5,-0.009868421,-0.017036308
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-27,-5,-0.027027027,-0.039661828
Market Model,15533,15533-06MAR2023,2023-03-06,2023-02-28,-4,-0.031746032,-0.031417221
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-01,-3,-0.069672131,-0.065931843
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-02,-2,-0.105726872,-0.126549218
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-03,-1,-0.024630542,-0.066831476
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-06,0,-0.111111111,-0.113738913
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-07,1,-0.019886364,0.0075068305
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-08,2,-0.060869565,-0.068273435
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-09,3,-0.064814815,-0.024458009
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-10,4,-0.04950495,-0.016880825
Market Model,15533,15533-06MAR2023,2023-03-06,2023-03-13,5,0.0486111111,0.0507593764
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-11,-5,0.0547550432,0.0613635397
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-14,-4,0.0109289617,-0.005976754
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-15,-3,0.0594594595,0.1066489353
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-16,-2,0,0.0331568007
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-17,-1,-0.06122449,-0.02579212
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-18,0,-0.016304348,-0.015384774
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-21,1,-0.091160221,-0.112996336
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-22,2,0.0334346505,0.0480076382
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-23,3,-0.023529412,-0.062053033
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-24,4,-0.036144578,0.0201471733
Market Model,15533,15533-18AUG2023,2023-08-18,2023-08-25,5,0.03125,0.0090346233
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-19,-5,0.0175438596,-0.041201824
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-20,-4,0.0114942529,0.0151508632
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-23,-3,-0.022727273,-0.033753555
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-24,-2,0.0465116279,0.0345676647
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-25,-1,-0.011111111,-0.006842714
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-26,0,0.095505618,0.0777496763
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-27,1,0.0076923077,0.0058428332
Market Model,15533,15533-26SEP2024,2024-09-26,2024-09-30,2,-0.053435115,-0.069049801
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-01,3,-0.032258065,-0.007188902
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-02,4,-0.008333333,-0.01293585
Market Model,15533,15533-26SEP2024,2024-09-26,2024-10-03,5,-0.047619048,-0.045186012
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-23,-5,0.0216346154,-0.033084614
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-26,-4,-0.009411765,-0.000756953
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-27,-3,-0.004750594,-0.011258896
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-28,-2,-0.031026253,-0.009929912
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-29,-1,-0.064039409,-0.071325307
Market Model,15533,15533-30AUG2024,2024-08-30,2024-08-30,0,0.0394736842,-0.003192813
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-03,1,-0.063291139,0.0200128496
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-04,2,0,0.0039892383
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-05,3,-0.067567568,-0.060079149
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-06,4,-0.020289855,0.0459070307
Market Model,15533,15533-30AUG2024,2024-08-30,2024-09-09,5,0.050295858,0.0033525849
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-13,-5,0.0193977462,0.0248142244
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-14,-4,0.0226531352,-0.003433775
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-15,-3,0.0108098529,0.0231081392
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-16,-2,0.021914446,-0.00478418
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-17,-1,-0.028478298,-0.009756991
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-20,0,-0.006533639,-0.019162791
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-21,1,0.0065766086,-0.015992933
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-22,2,-0.016775561,0.0100509872
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-23,3,0.0003591954,-0.002635425
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-24,4,0.0170556553,0.010237808
Market Model,15534,15534-20MAR2023,2023-03-20,2023-03-27,5,-0.011650485,-0.01571561
Market Model,15546,15546-04NOV2021,2021-11-04,2021-10-28,-5,0.0581669886,0.0423852101
Market Model,15546,15546-04NOV2021,2021-11-04,2021-10-29,-4,0.0510141988,0.0518197217
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-01,-3,-0.062530155,-0.06706943
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-02,-2,-0.10241894,-0.10235063
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-03,-1,-0.249197248,-0.259081319
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-04,0,0.0307010845,0.0281891471
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-05,1,-0.021191464,-0.023334795
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-08,2,0.0245268736,0.0262539133
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-09,3,-0.018767548,-0.007825341
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-10,4,-0.032078313,-0.008234872
Market Model,15546,15546-04NOV2021,2021-11-04,2021-11-11,5,-0.009802396,-0.00825966
Market Model,15546,15546-07APR2022,2022-04-07,2022-03-31,-5,-0.061500381,-0.042799252
Market Model,15546,15546-07APR2022,2022-04-07,2022-04-01,-4,-0.007303713,-0.005524794
Market Model,15546,15546-07APR2022,2022-04-07,2022-04-04,-3,0.0897200082,0.0867642152
Market Model,15546,15546-07APR2022,2022-04-07,2022-04-05,-2,-0.023443361,-0.004829912
Market Model,15546,15546-07APR2022,2022-04-07,2022-04-06,-1,-0.05511811,-0.039135057
Market Model,15546,15546-07APR2022,2022-04-07,2022-04-07,0,-0.014227642,-0.012010324
