Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-02,-8,0.0107022155,0.0103445272
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-03,-7,0.0035296303,0.000808808
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-07,-6,-0.01258793,-0.01069683
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-08,-5,0.0074990626,0.0101524644
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-09,-4,0.0048381094,0.0026127829
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-10,-3,-0.007037037,-0.005641432
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-11,-2,-0.017157777,-0.018087191
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-14,-1,0.0096774194,0.0074520928
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-15,0,-0.010900207,-0.010152558
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-16,1,0.0125403762,0.0108105455
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-17,2,-0.006380184,-0.002240295
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-18,3,0.011898017,0.0071570962
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-21,4,-0.008958567,-0.008477724
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-22,5,0.0050847458,0.0025926138
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-23,6,0.0069327337,0.005736514
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-24,7,0.0011164868,0.0004538779
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-25,8,-0.013568773,-0.012020708
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-28,9,-0.006029772,-0.006196885
Market Model,33099,33099-15JUL2014,2014-07-15,2014-07-29,10,-0.012132701,-0.011346938
Market Model,33137,33137-09NOV2021,,,,,
Market Model,33137,33137-11MAR2016,2016-03-11,2016-02-26,-10,0.0042806183,0.0049487175
Market Model,33137,33137-11MAR2016,2016-03-11,2016-02-29,-9,0.0182334833,0.0227815919
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-01,-8,0.023255814,0.0102570146
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-02,-7,0.0245454545,0.0219705609
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-03,-6,-0.001774623,-0.004117874
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-04,-5,0.0122222222,0.0106318085
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-07,-4,0.0103183315,0.0096544872
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-08,-3,-0.000434594,0.007472329
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-09,-2,0.0773913043,0.075048053
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-10,-1,-0.029459241,-0.028327857
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-11,0,0.0395010395,0.0302664283
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-14,1,0,0.0013051157
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-15,2,-0.04,-0.037420851
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-16,3,0,-0.003096089
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-17,4,0,-0.003559374
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-18,5,-0.08125,-0.083824894
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-21,6,0.0358276644,0.0358008366
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-22,7,-0.034588441,-0.03374661
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-23,8,0.0068027211,0.012277399
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-24,9,0.0581081081,0.0586603861
Market Model,33137,33137-11MAR2016,2016-03-11,2016-03-28,10,-0.021711367,-0.021390731
Market Model,33137,33137-24AUG2021,,,,,
Market Model,35991,35991-12JUN2023,2023-06-12,2023-05-26,-10,0.0217474246,0.0058185939
Market Model,35991,35991-12JUN2023,2023-06-12,2023-05-30,-9,-0.014251929,-0.010564033
Market Model,35991,35991-12JUN2023,2023-06-12,2023-05-31,-8,-0.005808448,0.0065816063
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-01,-7,-0.019622785,-0.03112679
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-02,-6,0.0163233579,-0.004030298
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-05,-5,-0.037603569,-0.030228318
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-06,-4,0.0169536424,0.013709312
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-07,-3,0.0086611097,0.0175113029
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-08,-2,0.0143973142,0.0092355594
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-09,-1,0.0099287169,0.0130266367
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-12,0,-0.012540963,-0.022865014
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-13,1,0.0091901206,0.0018159529
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-14,2,-0.00847404,-0.004491155
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-15,3,0.0063779578,-0.008075931
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-16,4,-0.003168769,0.0070088724
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-20,5,0.0032424185,0.0140100362
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-21,6,0.0149556401,0.0267557171
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-22,7,-0.01048951,-0.011668922
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-23,8,-0.008013629,0.0079162849
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-26,9,-0.005279562,0.0053405612
Market Model,35991,35991-12JUN2023,2023-06-12,2023-06-27,10,0.0074817752,-0.006824619
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-14,-10,-0.007913827,-0.005244662
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-17,-9,0.0223797917,0.0187654029
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-18,-8,-0.002730819,-0.003091225
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-19,-7,0.0152996914,0.0158369364
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-20,-6,0.0007705809,0.0077035861
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-21,-5,-0.000556102,-0.001365333
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-24,-4,0.01249786,0.0125862797
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-25,-3,-0.007482246,0.0123544864
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-26,-2,-0.025086247,-0.020285162
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-27,-1,0.0165574487,-0.004112301
Market Model,36468,36468-28APR2023,2023-04-28,2023-04-28,0,0.0208431819,0.0121795087
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-01,1,-0.023574977,-0.023262144
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-02,2,-0.000258688,0.0140799347
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-03,3,-0.001552527,0.0049316528
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-04,4,-0.018054596,-0.009214083
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-05,5,0.0153954429,-0.005947544
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-08,6,0.0003898804,-0.000307144
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-09,7,-0.0068419,-0.001928609
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-10,8,0.0028340964,-0.001902356
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-11,9,0.0007826087,0.0031151548
Market Model,36468,36468-28APR2023,2023-04-28,2023-05-12,10,-0.011947172,-0.009390213
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-17,-10,-0.016241257,-0.006656176
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-18,-9,0.0079095624,0.0078587043
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-21,-8,0.0008513789,-0.005552845
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-22,-7,0.000110955,0.0038721167
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-23,-6,0.0060648645,-0.004998495
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-24,-5,-0.010365742,0.0050432583
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-25,-4,-0.017085763,-0.023595877
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-28,-3,0.0065374296,0.0002390947
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-29,-2,0.0153927016,-0.000118014
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-30,-1,-0.001257118,-0.005225885
Market Model,36468,36468-31AUG2023,2023-08-31,2023-08-31,0,0.0059232934,0.0071431086
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-01,1,0.0114088032,0.0090283775
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-05,2,-0.019030638,-0.012939909
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-06,3,-0.001928855,0.0059619949
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-07,4,0.0077674954,0.0123757727
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-08,5,0.0010694793,0.0001715057
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-11,6,0.0081046233,0.0014886201
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-12,7,-0.01797917,-0.011358994
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-13,8,-0.001004726,-0.001055584
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-14,9,-0.00145273,-0.009868854
Market Model,36468,36468-31AUG2023,2023-08-31,2023-09-15,10,-0.024023576,-0.010838254
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-16,-10,0.0080989511,0.0005152686
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-17,-9,0.0055391433,0.0112832405
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-20,-8,-0.025638083,-0.020466344
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-21,-7,0.0174554192,0.0099535023
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-22,-6,-0.001111317,0.0020162837
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-23,-5,-0.002016503,0.0090423531
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-24,-4,0.0003483754,-0.001675252
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-28,-3,-0.008567051,-0.00233236
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-29,-2,-0.001381636,0.0042806958
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-30,-1,-0.004385142,-0.00567288
Market Model,36468,36468-31MAY2019,2019-05-31,2019-05-31,0,-0.01205926,-0.001000404
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-03,1,0.0175467875,0.0206743881
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-04,2,0.0201026218,0.0009900011
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-05,3,0.0330278601,0.0271612535
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-06,4,0.037330191,0.0326900672
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-07,5,0.0159036351,0.0072570009
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-10,6,-0.005126799,-0.009685157
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-11,7,-0.001442053,-0.000603887
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-12,8,0.0063711853,0.0078634755
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-13,9,0.0108468567,0.0064520295
Market Model,36468,36468-31MAY2019,2019-05-31,2019-06-14,10,-0.011189746,-0.009125097
Market Model,36768,36768-09FEB2024,2024-02-09,2024-01-26,-10,0.0151675485,0.0159087229
Market Model,36768,36768-09FEB2024,2024-02-09,2024-01-29,-9,0.0041695622,0.0021852063
Market Model,36768,36768-09FEB2024,2024-02-09,2024-01-30,-8,-0.025259516,-0.024173734
Market Model,36768,36768-09FEB2024,2024-02-09,2024-01-31,-7,0.0127795527,0.0189091318
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-01,-6,-0.015422362,-0.01859718
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-02,-5,0.0039159843,0.0014930373
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-05,-4,-0.014184397,-0.012190105
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-06,-3,0.0784172662,0.0782499305
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-07,-2,0.0557038025,0.0539700701
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-08,-1,0.0268562401,0.026876872
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-09,0,0.0550769231,0.0537191259
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-12,1,-0.011373578,-0.010820372
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-13,2,-0.004424779,0.0012662093
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-14,3,0.0071111111,0.0042182451
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-15,4,-0.008531921,-0.009952374
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-16,5,-0.009198813,-0.006859914
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-20,6,0.0299490866,0.0329145443
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-21,7,-0.017737714,-0.01699654
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-22,8,-0.012729426,-0.01837915
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-23,9,0.0122938531,0.0129097157
Market Model,36768,36768-09FEB2024,2024-02-09,2024-02-26,10,0.0068127962,0.008305841
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-01,-10,-0.004329004,-0.005605862
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-04,-9,0.0108695652,0.0085180107
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-05,-8,-0.015053763,-0.014376627
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-06,-7,-0.004366812,-0.006913766
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-07,-6,0.0109649123,0.003435274
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-08,-5,-0.017353579,-0.025762515
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-11,-4,0.0154525386,0.0093883957
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-12,-3,-0.006521739,-0.010631888
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-13,-2,0.0350109409,0.0312915907
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-14,-1,-0.025369979,-0.024204344
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-15,0,0.0347071584,0.0222925353
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-18,1,0.0146750524,0.0048006214
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-19,2,0.0309917355,0.0304964752
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-20,3,-0.006012024,-0.009535975
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-21,4,0.0362903226,0.0305192787
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-22,5,-0.009727626,-0.01246998
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-26,6,0.021611002,0.0188686487
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-27,7,0,-0.00391475
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-28,8,0.025,0.0194243556
Market Model,37402,37402-15DEC2017,2017-12-15,2017-12-29,9,0.0187617261,0.0209043575
Market Model,37402,37402-15DEC2017,2017-12-15,2018-01-02,10,-0.020257827,-0.031988552
Market Model,37807,37807-13SEP2012,2012-09-13,2012-08-29,-10,0.0077622113,0.0050396063
Market Model,37807,37807-13SEP2012,2012-09-13,2012-08-30,-9,-0.009017471,-0.00184637
Market Model,37807,37807-13SEP2012,2012-09-13,2012-08-31,-8,0.0111848341,0.0046088907
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-04,-7,0.0044994376,0.0025058426
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-05,-6,-0.001493094,-0.002132814
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-06,-5,0.0390654206,0.0163471134
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-07,-4,-0.006116208,-0.012067286
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-10,-3,-0.006153846,-0.001378063
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-11,-2,0.0107448552,0.0066683746
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-12,-1,0.0272072072,0.0232348708
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-13,0,0.0156112963,-0.001795653
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-14,1,-0.00656304,-0.013347272
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-17,2,-0.005737135,-0.002523516
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-18,3,-0.009617066,-0.009215342
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-19,4,0.0330155367,0.0299804989
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-20,5,-0.001196377,-0.001002942
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-21,6,0.0065023956,0.0049253778
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-24,7,-0.013600816,-0.012053505
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-25,8,-0.010168907,0.0002306673
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-26,9,-0.013059377,-0.008283593
Market Model,37807,37807-13SEP2012,2012-09-13,2012-09-27,10,0.0107621736,-0.000708551
Market Model,39538,39538-09OCT2018,2018-10-09,2018-09-25,-10,0.00375,0.0034991268
Market Model,39538,39538-09OCT2018,2018-10-09,2018-09-26,-9,-0.003113325,-0.003203456
Market Model,39538,39538-09OCT2018,2018-10-09,2018-09-27,-8,-0.001873829,-0.002271666
Market Model,39538,39538-09OCT2018,2018-10-09,2018-09-28,-7,-0.017521902,-0.017781961
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-01,-6,0.0152866242,0.0149393058
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-02,-5,-0.043287327,-0.043464719
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-03,-4,-0.005901639,-0.006267328
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-04,-3,-0.042216359,-0.042063081
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-05,-2,0,0.0000200916
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-08,-1,0.0020661157,0.0018749466
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-09,0,-0.004810997,-0.005002166
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-10,1,-0.039364641,-0.038109133
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-11,2,0.0057512581,0.0063775762
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-12,3,0.0243030736,0.0233908624
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-15,4,0.0055826936,0.0055293033
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-16,5,0.0298403886,0.0285332117
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-17,6,-0.004716981,-0.004949484
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-18,7,-0.039268788,-0.03883536
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-19,8,0.0021141649,0.0019505515
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-22,9,-0.008438819,-0.008538135
Market Model,39538,39538-09OCT2018,2018-10-09,2018-10-23,10,-0.015602837,-0.01559193
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-13,-10,-0.023952096,-0.019212898
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-14,-9,-0.001226994,-0.012611668
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-15,-8,-0.017199017,-0.008937614
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-16,-7,0.03875,0.0270522405
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-17,-6,-0.022262335,-0.01071354
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-20,-5,0.0055384615,0.0010416548
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-21,-4,0.0208078335,0.0112233971
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-22,-3,-0.024580336,-0.008883166
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-23,-2,-0.004917025,-0.004482745
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-24,-1,0.005558987,0.0040364868
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-27,0,0.0399262899,0.0398126718
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-28,1,0.0088600118,0.0122685988
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-29,2,0.0275175644,0.0187158402
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-30,3,0.0165242165,0.0146103602
Market Model,39538,39538-27MAR2023,2023-03-27,2023-03-31,4,0.0319506726,0.0220531513
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-03,5,-0.017381858,-0.017495476
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-04,6,-0.002763958,0.0049495464
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-05,7,-0.022172949,-0.017042395
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-06,8,-0.006235828,-0.006819073
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-10,9,0.0114090131,0.0119215648
Market Model,39538,39538-27MAR2023,2023-03-27,2023-04-11,10,0.0039481105,0.0055564594
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-17,-10,0.0049140049,0.0044704826
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-18,-9,-0.023227384,-0.023253081
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-19,-8,0.0037546934,0.0049426771
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-20,-7,-0.00436409,-0.00365362
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-23,-6,0.0388227927,0.0390159557
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-24,-5,-0.0066305,-0.006556716
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-25,-4,-0.011529126,-0.012688919
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-26,-3,-0.042050338,-0.041121007
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-27,-2,-0.001602051,0.000540961
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-30,-1,-0.001283697,0.000640454
Market Model,39538,39538-31JUL2018,2018-07-31,2018-07-31,0,0.0199228792,0.0194196676
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-01,1,-0.005671078,-0.004900918
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-02,2,0.0114068441,0.0105852899
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-03,3,-0.001253133,-0.001358416
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-06,4,0,-0.000403729
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-07,5,-0.020702635,-0.020768125
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-08,6,-0.005765535,-0.005174444
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-09,7,0.0057989691,0.0064099568
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-10,8,0.0070467649,0.0087520554
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-13,9,0.010178117,0.0116048578
Market Model,39538,39538-31JUL2018,2018-07-31,2018-08-14,10,-0.020151134,-0.021012481
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-18,-10,0.0062458472,0.0054982672
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-19,-9,-0.009640782,-0.007572952
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-20,-8,-0.003200427,0.0076975516
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-21,-7,-0.019264214,0.0009758056
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-22,-6,0.0004092211,0.0023490777
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-25,-5,0.0064085083,0.0001580821
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-26,-4,-0.023438558,-0.006013949
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-27,-3,0.0070754717,0.0041523479
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-28,-2,0.0068880011,-0.002689728
Market Model,39571,39571-02OCT2023,2023-10-02,2023-09-29,-1,-0.00287317,-0.000549394
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-02,0,0.0004116356,0.0009437873
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-03,1,-0.004937594,0.0128709351
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-04,2,0.0250861475,0.0139727409
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-05,3,-0.011967191,-0.011307066
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-06,4,0.0181001633,0.0013559373
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-09,5,0.0057478947,-0.003061995
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-10,6,-0.005183413,-0.014121276
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-11,7,0.013760855,0.0082782678
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-12,8,-0.016473379,-0.007367025
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-13,9,-0.010920541,-0.004629597
Market Model,39571,39571-02OCT2023,2023-10-02,2023-10-16,10,0.0120956782,-0.003624763
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-24,-10,0.1561074506,0.0371904091
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-25,-9,-0.026304253,-0.041149483
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-26,-8,0.0533543449,-0.023398964
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-27,-7,-0.027783714,0.0166040929
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-30,-6,0.0562761046,0.0159542985
Market Model,39571,39571-07APR2020,2020-04-07,2020-03-31,-5,0.0141519251,0.0325536254
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-01,-4,-0.066078391,-0.00869753
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-02,-3,0.021094265,-0.005597573
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-03,-2,-0.019367334,0.0015820242
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-06,-1,0.0234803599,-0.066902917
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-07,0,-0.012864494,-0.011404716
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-08,1,0.0529973936,0.0094910155
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-09,2,-0.010519802,-0.030715113
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-13,3,-0.041275797,-0.029498007
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-14,4,0.0347901718,-0.003748274
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-15,5,-0.022693843,0.0047520414
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-16,6,-0.004515158,-0.01235433
Market Model,39571,39571-07APR2020,2020-04-07,2020-04-17,7,0.0132829374,-0.021561405
