Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,14579,14579-05JAN2018,2018-01-05,2018-01-05,0,0.0092648297,-0.002375125
Market Model,14579,14579-05JAN2018,2018-01-05,2018-01-08,1,0.0090605627,0.0050674104
Market Model,14580,14580-02OCT2023,2023-10-02,2023-09-29,-1,-0.007894737,-0.003505971
Market Model,14580,14580-02OCT2023,2023-10-02,2023-10-02,0,-0.015915119,-0.014366069
Market Model,14580,14580-02OCT2023,2023-10-02,2023-10-03,1,-0.014824798,0.0141072189
Market Model,14580,14580-27FEB2023,2023-02-27,2023-02-24,-1,-0.029929577,0.0018147726
Market Model,14580,14580-27FEB2023,2023-02-27,2023-02-27,0,0.0471869328,0.0314167206
Market Model,14580,14580-27FEB2023,2023-02-27,2023-02-28,1,-0.035528596,-0.03181442
Market Model,14580,14580-28FEB2023,2023-02-28,2023-02-27,-1,0.0471869328,0.0313374647
Market Model,14580,14580-28FEB2023,2023-02-28,2023-02-28,0,-0.035528596,-0.031900958
Market Model,14580,14580-28FEB2023,2023-02-28,2023-03-01,1,-0.026055705,-0.017302513
Market Model,14589,14589-26OCT2021,2021-10-26,2021-10-25,-1,0.0049937578,0.0018876316
Market Model,14589,14589-26OCT2021,2021-10-26,2021-10-26,0,0.002484472,0.004208606
Market Model,14589,14589-26OCT2021,2021-10-26,2021-10-27,1,0.0037174721,0.0131131957
Market Model,14593,14593-01APR2023,2023-04-03,2023-03-31,-1,0.0156442474,-0.003472884
Market Model,14593,14593-01APR2023,2023-04-03,2023-04-03,0,0.0077016374,0.0051622801
Market Model,14593,14593-01APR2023,2023-04-03,2023-04-04,1,-0.003249684,0.0074731782
Market Model,14593,14593-02APR2024,2024-04-02,2024-04-01,-1,-0.008455797,-0.005492938
Market Model,14593,14593-02APR2024,2024-04-02,2024-04-02,0,-0.006998765,0.0018771779
Market Model,14593,14593-02APR2024,2024-04-02,2024-04-03,1,0.0047974414,0.0034507648
Market Model,14593,14593-28DEC2020,2020-12-28,2020-12-24,-1,0.0077122786,0.0028228519
Market Model,14593,14593-28DEC2020,2020-12-28,2020-12-28,0,0.0357657043,0.0273597002
Market Model,14593,14593-28DEC2020,2020-12-28,2020-12-29,1,-0.0133148,-0.009818542
Market Model,14596,14596-20AUG2024,2024-08-20,2024-08-19,-1,0.062272175,0.0630445248
Market Model,14596,14596-20AUG2024,2024-08-20,2024-08-20,0,-0.022876752,-0.014741393
Market Model,14596,14596-20AUG2024,2024-08-20,2024-08-21,1,-0.000585309,0.0028696877
Market Model,14608,14608-20MAR2020,2020-03-20,2020-03-19,-1,-0.235521236,-0.244483091
Market Model,14608,14608-20MAR2020,2020-03-20,2020-03-20,0,-0.133507853,-0.098539385
Market Model,14608,14608-20MAR2020,2020-03-20,2020-03-23,1,0.1027190332,0.1248946053
Market Model,14609,14609-30APR2020,2020-04-30,2020-04-29,-1,-0.010652463,-0.034994953
Market Model,14609,14609-30APR2020,2020-04-30,2020-04-30,0,-0.036339166,-0.030340845
Market Model,14609,14609-30APR2020,2020-04-30,2020-05-01,1,0.0139664804,0.032767142
Market Model,14674,14674-08JAN2019,2019-01-08,2019-01-07,-1,0.0435598949,0.0281377399
Market Model,14674,14674-08JAN2019,2019-01-08,2019-01-08,0,0.0129543001,-0.003488083
Market Model,14674,14674-08JAN2019,2019-01-08,2019-01-09,1,-0.029129663,-0.038430451
Market Model,14674,14674-20DEC2021,2021-12-20,2021-12-17,-1,0.0037348273,0.0130808734
Market Model,14674,14674-20DEC2021,2021-12-20,2021-12-20,0,-0.005581395,0.0054090582
Market Model,14674,14674-20DEC2021,2021-12-20,2021-12-21,1,0.0177736202,0.0196650192
Market Model,14677,14677-08JUN2020,2020-06-08,2020-06-05,-1,0.0431654676,0.0340918645
Market Model,14677,14677-08JUN2020,2020-06-08,2020-06-08,0,0.0206896552,0.0163694828
Market Model,14677,14677-08JUN2020,2020-06-08,2020-06-09,1,-0.027027027,-0.022212346
Market Model,14686,14686-01JAN2025,2025-01-02,2024-12-31,,0.0089365505,0.0141868888
Market Model,14686,14686-01JAN2025,2025-01-02,2025-01-02,,-0.016843972,-0.015796386
Market Model,14686,14686-01JAN2025,2025-01-02,2025-01-03,,0.0216411181,0.0016749389
Market Model,14694,14694-30OCT2024,2024-10-30,2024-10-29,-1,0.1386861314,0.142215837
Market Model,14694,14694-30OCT2024,2024-10-30,2024-10-30,0,-0.128205128,-0.116705942
Market Model,14694,14694-30OCT2024,2024-10-30,2024-10-31,1,-0.007352941,0.0292416328
Market Model,14697,14697-14DEC2020,,,,,
Market Model,14702,14702-17NOV2013,2013-11-18,2013-11-15,-1,-0.002277904,-0.008442636
Market Model,14702,14702-17NOV2013,2013-11-18,2013-11-18,0,-0.033105023,-0.027697995
Market Model,14702,14702-17NOV2013,2013-11-18,2013-11-19,1,-0.001180638,0.0013950026
Market Model,14702,14702-19JAN2014,2014-01-21,2014-01-17,-1,-0.00453772,-0.000673912
Market Model,14702,14702-19JAN2014,2014-01-21,2014-01-21,0,0.0034188034,-0.000270711
Market Model,14702,14702-19JAN2014,2014-01-21,2014-01-22,1,0.0028392959,0.0007918082
Market Model,14702,14702-20NOV2013,2013-11-20,2013-11-19,-1,-0.001180638,0.0012598776
Market Model,14702,14702-20NOV2013,2013-11-20,2013-11-20,0,0.0005945303,0.0037528542
Market Model,14702,14702-20NOV2013,2013-11-20,2013-11-21,1,0.0258467023,0.0135721381
Market Model,14702,14702-30AUG2013,2013-08-30,2013-08-29,-1,0.0116939526,0.0058501576
Market Model,14702,14702-30AUG2013,2013-08-30,2013-08-30,0,-0.008586526,-0.002844404
Market Model,14702,14702-30AUG2013,2013-08-30,2013-09-03,1,0.0066622252,-0.000898002
Market Model,14707,14707-22APR2020,2020-04-22,2020-04-21,-1,-0.011605416,0.02979641
Market Model,14707,14707-22APR2020,2020-04-22,2020-04-22,0,0.0273972603,0.0042049556
Market Model,14707,14707-22APR2020,2020-04-22,2020-04-23,1,0.0907936508,0.0937978546
Market Model,14763,14763-06MAR2024,2024-03-06,2024-03-05,-1,0.0001755926,0.0174226352
Market Model,14763,14763-06MAR2024,2024-03-06,2024-03-06,0,-0.005442416,-0.012875762
Market Model,14763,14763-06MAR2024,2024-03-06,2024-03-07,1,-0.005119153,-0.020110869
Market Model,14786,14786-01JAN2021,2021-01-04,2020-12-31,-1,0.0094228504,0.0021971964
Market Model,14786,14786-01JAN2021,2021-01-04,2021-01-04,0,-0.033255543,-0.011453406
Market Model,14786,14786-01JAN2021,2021-01-04,2021-01-05,1,0.0271575136,0.0125546312
Market Model,14786,14786-01JUN2020,2020-06-01,2020-05-29,-1,-0.023830538,-0.026857437
Market Model,14786,14786-01JUN2020,2020-06-01,2020-06-01,0,-0.003616637,-0.00556031
Market Model,14786,14786-01JUN2020,2020-06-01,2020-06-02,1,0.0208711434,0.0153167193
Market Model,14786,14786-01MAY2021,2021-05-03,2021-04-30,-1,-0.019743337,-0.005559894
Market Model,14786,14786-01MAY2021,2021-05-03,2021-05-03,0,0.0412890232,0.0389206398
Market Model,14786,14786-01MAY2021,2021-05-03,2021-05-04,1,0.0203094778,0.0354761969
Market Model,14790,14790-19JUL2022,2022-07-19,2022-07-18,-1,0.0181818182,0.0292612055
Market Model,14790,14790-19JUL2022,2022-07-19,2022-07-19,0,0.0178571429,-0.011658688
Market Model,14790,14790-19JUL2022,2022-07-19,2022-07-20,1,0.0175438596,0.0101708752
Market Model,14795,14795-18OCT2012,2012-10-18,2012-10-17,-1,0.0025974026,-0.003455544
Market Model,14795,14795-18OCT2012,2012-10-18,2012-10-18,0,0.0196891192,0.0278835929
Market Model,14795,14795-18OCT2012,2012-10-18,2012-10-19,1,-0.015497967,0.0170952136
Market Model,14795,14795-24FEB2025,2025-02-24,2025-02-21,,-0.03031388,-0.00976511
Market Model,14795,14795-24FEB2025,2025-02-24,2025-02-24,,-0.014276923,-0.00686414
Market Model,14795,14795-24FEB2025,2025-02-24,2025-02-25,,-0.001623174,0.0058883762
Market Model,14815,14815-08JUL2025,,,,,
Market Model,14823,14823-22OCT2024,2024-10-22,2024-10-21,-1,0.0035304501,0.0093552785
Market Model,14823,14823-22OCT2024,2024-10-22,2024-10-22,0,-0.006156552,-0.003500441
Market Model,14823,14823-22OCT2024,2024-10-22,2024-10-23,1,-0.038938053,-0.021142516
Market Model,14828,14828-11SEP2023,2023-09-11,2023-09-08,-1,0.0344662518,0.032658327
Market Model,14828,14828-11SEP2023,2023-09-11,2023-09-11,0,0.0018509949,-0.006125539
Market Model,14828,14828-11SEP2023,2023-09-11,2023-09-12,1,0.0826789838,0.0889816379
Market Model,14828,14828-31OCT2024,2024-10-31,2024-10-30,-1,-0.240566038,-0.226736081
Market Model,14828,14828-31OCT2024,2024-10-31,2024-10-31,0,-0.055900621,-0.013084265
Market Model,14828,14828-31OCT2024,2024-10-31,2024-11-01,1,-0.004934211,-0.006576724
Market Model,14836,14836-03JUN2020,2020-06-03,2020-06-02,-1,-0.001736111,-0.013349833
Market Model,14836,14836-03JUN2020,2020-06-03,2020-06-03,0,0.06,0.0399233041
Market Model,14836,14836-03JUN2020,2020-06-03,2020-06-04,1,-0.028712059,-0.02410508
Market Model,14915,14915-25AUG2017,2017-08-25,2017-08-24,-1,-0.027586207,-0.02342263
Market Model,14915,14915-25AUG2017,2017-08-25,2017-08-25,0,0.0141843972,0.0145582748
Market Model,14915,14915-25AUG2017,2017-08-25,2017-08-28,1,-0.027972028,-0.026449757
Market Model,14924,14924-17DEC2024,2024-12-17,2024-12-16,-1,0.0277481323,0.0218903786
Market Model,14924,14924-17DEC2024,2024-12-17,2024-12-17,0,-0.008307373,-0.009090333
Market Model,14924,14924-17DEC2024,2024-12-17,2024-12-18,1,-0.047120419,-0.033587121
Market Model,14926,14926-27SEP2016,2016-09-27,2016-09-26,-1,-0.00553729,0.0015344236
Market Model,14926,14926-27SEP2016,2016-09-27,2016-09-27,0,0.0027840612,-0.005268445
Market Model,14926,14926-27SEP2016,2016-09-27,2016-09-28,1,0.0067673087,-0.000489186
Market Model,14939,14939-01AUG2017,2017-08-01,2017-07-31,-1,-0.007872137,-0.005783882
Market Model,14939,14939-01AUG2017,2017-08-01,2017-08-01,0,0.0096176966,0.0056551062
Market Model,14939,14939-01AUG2017,2017-08-01,2017-08-02,1,-0.007144558,-0.005574947
Market Model,14941,14941-09JUL2020,2020-07-09,2020-07-08,-1,-0.004748982,-0.015733961
Market Model,14941,14941-09JUL2020,2020-07-09,2020-07-09,0,-0.022835719,-0.016996929
Market Model,14941,14941-09JUL2020,2020-07-09,2020-07-10,1,0.0411580049,0.0275847545
Market Model,14942,14942-04NOV2024,2024-11-04,2024-11-01,-1,0.0202360877,0.0175990162
Market Model,14942,14942-04NOV2024,2024-11-04,2024-11-04,0,0.017630854,0.0222032895
Market Model,14942,14942-04NOV2024,2024-11-04,2024-11-05,1,0.0595560368,0.0488326264
Market Model,14953,14953-07MAR2023,2023-03-07,2023-03-06,-1,-0.021960298,-0.020632915
Market Model,14953,14953-07MAR2023,2023-03-07,2023-03-07,0,-0.003678802,0.0197649033
Market Model,14953,14953-07MAR2023,2023-03-07,2023-03-08,1,-0.000509295,-0.002700418
Market Model,14961,14961-14APR2016,2016-04-14,2016-04-13,-1,0.032967033,0.0083603556
Market Model,14961,14961-14APR2016,2016-04-14,2016-04-14,0,0.0106382979,0.0137341207
Market Model,14961,14961-14APR2016,2016-04-14,2016-04-15,1,0.0175438596,0.0222556617
Market Model,14983,14983-01FEB2024,2024-02-01,2024-01-31,-1,-0.029548088,0.0287004894
Market Model,14983,14983-01FEB2024,2024-02-01,2024-02-01,0,0.0197014925,-0.018010004
Market Model,14983,14983-01FEB2024,2024-02-01,2024-02-02,1,0.006049961,-0.023907186
Market Model,14983,14983-20JAN2023,2023-01-20,2023-01-19,-1,-0.051900585,-0.025328271
Market Model,14983,14983-20JAN2023,2023-01-20,2023-01-20,0,0.2025186327,0.1442797469
Market Model,14983,14983-20JAN2023,2023-01-20,2023-01-23,1,0.2680059842,0.2297583096
Market Model,14987,14987-01APR2019,2019-04-01,2019-03-29,-1,0.0033783784,-0.006079891
Market Model,14987,14987-01APR2019,2019-04-01,2019-04-01,0,0.0262626263,0.010324617
Market Model,14987,14987-01APR2019,2019-04-01,2019-04-02,1,0.0118110236,0.0110331611
Market Model,14987,14987-03JUL2017,2017-07-03,2017-06-30,-1,-0.003748828,-0.008834299
Market Model,14987,14987-03JUL2017,2017-07-03,2017-07-03,0,0.041392286,0.0339299744
Market Model,14987,14987-03JUL2017,2017-07-03,2017-07-05,1,-0.009936766,-0.014494049
Market Model,14991,14991-07FEB2022,2022-02-07,2022-02-04,-1,-0.009491525,-0.01878983
Market Model,14991,14991-07FEB2022,2022-02-07,2022-02-07,0,0.0403832991,0.0414561764
Market Model,14991,14991-07FEB2022,2022-02-07,2022-02-08,1,0.0013157895,-0.00917566
Market Model,14991,14991-29JAN2024,2024-01-29,2024-01-26,-1,-0.00132648,0.0102433183
Market Model,14991,14991-29JAN2024,2024-01-29,2024-01-29,0,0.0197575959,0.0083765386
Market Model,14991,14991-29JAN2024,2024-01-29,2024-01-30,1,0.0094431781,0.0239148086
Market Model,15014,15014-01SEP2020,2020-09-01,2020-08-31,-1,-0.051881414,-0.049390874
Market Model,15014,15014-01SEP2020,2020-09-01,2020-09-01,0,0.0895971137,0.0698001665
Market Model,15014,15014-01SEP2020,2020-09-01,2020-09-02,1,0.0413907285,0.013468135
Market Model,15014,15014-06OCT2020,2020-10-06,2020-10-05,-1,-0.020369192,-0.065430116
Market Model,15014,15014-06OCT2020,2020-10-06,2020-10-06,0,0.0045484081,0.0380077693
Market Model,15014,15014-06OCT2020,2020-10-06,2020-10-07,1,0.0116429495,-0.030979457
Market Model,15014,15014-08SEP2020,2020-09-08,2020-09-04,-1,0.0208502572,0.043537596
Market Model,15014,15014-08SEP2020,2020-09-08,2020-09-08,0,-0.004244032,0.0667589944
Market Model,15014,15014-08SEP2020,2020-09-08,2020-09-09,1,-0.017581247,-0.063849306
Market Model,15014,15014-15SEP2020,2020-09-15,2020-09-14,-1,0.1091954023,0.0750273449
Market Model,15014,15014-15SEP2020,2020-09-15,2020-09-15,0,0.03736024,0.0270047443
Market Model,15014,15014-15SEP2020,2020-09-15,2020-09-16,1,0.0049947424,0.0175087366
Market Model,15016,15016-07MAY2024,,,,,
Market Model,15016,15016-19APR2024,,,,,
Market Model,15046,15046-01FEB2024,2024-02-01,2024-01-31,-1,-0.005405405,0.0295540428
Market Model,15046,15046-01FEB2024,2024-02-01,2024-02-01,0,0.0398550725,0.0213803333
Market Model,15046,15046-01FEB2024,2024-02-01,2024-02-02,1,-0.055749129,-0.069905954
Market Model,15048,15048-07JUL2025,,,,,
Market Model,15048,15048-13JAN2023,2023-01-13,2023-01-12,-1,0.0320404722,0.029046449
Market Model,15048,15048-13JAN2023,2023-01-13,2023-01-13,0,0.0081699346,0.0050669729
Market Model,15048,15048-13JAN2023,2023-01-13,2023-01-17,1,0.0048622366,0.0087313436
Market Model,15048,15048-18JUN2025,2025-06-18,2025-06-17,,-0.013910355,-0.004625694
Market Model,15048,15048-18JUN2025,2025-06-18,2025-06-18,,-0.007836991,-0.007146494
Market Model,15048,15048-18JUN2025,2025-06-18,2025-06-20,,0.0031595577,0.0062110884
Market Model,15048,15048-19DEC2024,2024-12-19,2024-12-18,-1,-0.058585859,-0.016649741
Market Model,15048,15048-19DEC2024,2024-12-19,2024-12-19,0,-0.004291845,-0.002026446
Market Model,15048,15048-19DEC2024,2024-12-19,2024-12-20,1,0.036637931,0.0234252473
Market Model,15056,15056-24FEB2023,2023-02-24,2023-02-23,-1,-0.002849003,-0.016337544
Market Model,15056,15056-24FEB2023,2023-02-24,2023-02-24,0,-0.022857143,-0.011232607
Market Model,15056,15056-24FEB2023,2023-02-24,2023-02-27,1,0.0204678363,0.0095716124
Market Model,15061,15061-01JAN2015,,,,,
Market Model,15061,15061-18AUG2016,2016-08-18,2016-08-17,-1,0.0430100229,0.0392016521
Market Model,15061,15061-18AUG2016,2016-08-18,2016-08-18,0,-0.069414317,-0.075225446
Market Model,15061,15061-18AUG2016,2016-08-18,2016-08-19,1,-0.065268065,-0.066773264
Market Model,15065,15065-02AUG2024,2024-08-02,2024-08-01,-1,-0.129790779,-0.08495154
Market Model,15065,15065-02AUG2024,2024-08-02,2024-08-02,0,-0.089361702,-0.028216037
Market Model,15065,15065-02AUG2024,2024-08-02,2024-08-05,1,0.0637850467,0.1546084065
Market Model,15089,15089-08OCT2015,2015-10-08,2015-10-07,-1,0.0905125409,0.0903659111
Market Model,15089,15089-08OCT2015,2015-10-08,2015-10-08,0,-0.077,-0.076692808
Market Model,15089,15089-08OCT2015,2015-10-08,2015-10-09,1,0.0314192849,0.035407475
Market Model,15092,15092-01MAY2020,2020-05-01,2020-04-30,-1,-0.066909976,-0.040768884
Market Model,15092,15092-01MAY2020,2020-05-01,2020-05-01,0,-0.05345502,0.006732664
Market Model,15092,15092-01MAY2020,2020-05-01,2020-05-04,1,-0.016528926,-0.024237624
Market Model,15092,15092-06JUN2020,2020-06-08,2020-06-05,-1,0.0081168831,-0.018480182
Market Model,15092,15092-06JUN2020,2020-06-08,2020-06-08,0,0.077294686,0.0634756023
Market Model,15092,15092-06JUN2020,2020-06-08,2020-06-09,1,-0.041853513,-0.03111665
Market Model,15092,15092-13JAN2023,2023-01-13,2023-01-12,-1,0.0215982721,0.016178383
Market Model,15092,15092-13JAN2023,2023-01-13,2023-01-13,0,0.0126849894,0.0070857441
Market Model,15092,15092-13JAN2023,2023-01-13,2023-01-17,1,0.0542797495,0.0601593054
Market Model,15092,15092-14NOV2023,2023-11-14,2023-11-13,-1,-0.001923077,0.0001840336
Market Model,15092,15092-14NOV2023,2023-11-14,2023-11-14,0,0.0905587669,0.0455982713
Market Model,15092,15092-14NOV2023,2023-11-14,2023-11-15,1,0.0141342756,0.0113868797
Market Model,15108,15108-26APR2021,2021-04-26,2021-04-23,-1,-0.012796504,-0.026086164
Market Model,15108,15108-26APR2021,2021-04-26,2021-04-26,0,0.0488460322,0.0444379912
Market Model,15108,15108-26APR2021,2021-04-26,2021-04-27,1,0.0001507159,0.0003402188
Market Model,15129,15129-06OCT2020,2020-10-06,2020-10-05,-1,-0.01863354,-0.041687625
Market Model,15129,15129-06OCT2020,2020-10-06,2020-10-06,0,-0.012658228,0.0039756626
Market Model,15129,15129-06OCT2020,2020-10-06,2020-10-07,1,0.0288461538,0.0070246148
Market Model,15170,15170-19FEB2016,2016-02-19,2016-02-18,-1,-0.005353956,0.002101341
Market Model,15170,15170-19FEB2016,2016-02-19,2016-02-19,0,0.0119617225,0.0155095728
Market Model,15170,15170-19FEB2016,2016-02-19,2016-02-22,1,0.0224586288,0.0166148968
Market Model,15170,15170-31AUG2018,2018-08-31,2018-08-30,-1,-0.055900621,-0.053591372
Market Model,15170,15170-31AUG2018,2018-08-31,2018-08-31,0,0.0368421053,0.0376037252
Market Model,15170,15170-31AUG2018,2018-08-31,2018-09-04,1,0.0177664975,0.0191282187
Market Model,15198,15198-18JAN2024,2024-01-18,2024-01-17,-1,-0.04,-0.018560153
Market Model,15198,15198-18JAN2024,2024-01-18,2024-01-18,0,-0.0625,-0.082566792
Market Model,15198,15198-18JAN2024,2024-01-18,2024-01-19,1,-0.046666667,-0.075830804
Market Model,15202,15202-18MAR2011,2011-03-18,2011-03-17,-1,0.0111958075,-0.002626846
Market Model,15202,15202-18MAR2011,2011-03-18,2011-03-18,0,0.0134275618,0.0079152388
Market Model,15202,15202-18MAR2011,2011-03-18,2011-03-21,1,0.0141794514,-0.005711062
Market Model,15220,15220-07JUN2017,2017-06-07,2017-06-06,-1,0.0037313433,0.005102256
Market Model,15220,15220-07JUN2017,2017-06-07,2017-06-07,0,0.0074349442,0.008056905
Market Model,15220,15220-07JUN2017,2017-06-07,2017-06-08,1,0.0110701107,0.0116224016
Market Model,15220,15220-15JUN2018,2018-06-15,2018-06-14,-1,0.004784689,0.0070710276
Market Model,15220,15220-15JUN2018,2018-06-15,2018-06-15,0,0.019047619,0.0232251145
Market Model,15220,15220-15JUN2018,2018-06-15,2018-06-18,1,-0.03271028,-0.028424719
Market Model,15271,15271-17OCT2023,2023-10-17,2023-10-16,-1,-0.005988024,-0.012878608
Market Model,15271,15271-17OCT2023,2023-10-17,2023-10-17,0,0.0240963855,0.0238513845
Market Model,15271,15271-17OCT2023,2023-10-17,2023-10-18,1,-0.058823529,-0.049164055
Market Model,15271,15271-21MAY2020,2020-05-21,2020-05-20,-1,-0.023121387,-0.034106657
Market Model,15271,15271-21MAY2020,2020-05-21,2020-05-21,0,-0.035502959,-0.018501596
Market Model,15271,15271-21MAY2020,2020-05-21,2020-05-22,1,0.1440103326,0.1500846437
Market Model,15271,15271-22MAY2020,2020-05-22,2020-05-21,-1,-0.035502959,-0.018939171
Market Model,15271,15271-22MAY2020,2020-05-22,2020-05-22,0,0.1440103326,0.1513453583
Market Model,15271,15271-22MAY2020,2020-05-22,2020-05-26,1,0.0443127293,0.0426073349
Market Model,15291,15291-01MAY2024,2024-05-01,2024-04-30,-1,-0.00304878,0.034787098
Market Model,15291,15291-01MAY2024,2024-05-01,2024-05-01,0,0.0155817679,0.0223549075
Market Model,15291,15291-01MAY2024,2024-05-01,2024-05-02,1,-0.15055922,-0.172186299
Market Model,15315,15315-01JUL2020,2020-07-01,2020-06-30,-1,0.0101942416,-0.009008378
Market Model,15315,15315-01JUL2020,2020-07-01,2020-07-01,0,0.0070912314,0.0013204547
Market Model,15315,15315-01JUL2020,2020-07-01,2020-07-02,1,-0.034529452,-0.041448249
Market Model,15315,15315-01MAY2023,2023-05-01,2023-04-28,-1,-0.017525639,-0.02562
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-01,0,0.0009249471,0.0007823292
Market Model,15315,15315-01MAY2023,2023-05-01,2023-05-02,1,-0.00990099,0.0023809906
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-22,-1,-0.017777778,-0.003655019
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-23,0,-0.027149321,-0.019714848
Market Model,15381,15381-23APR2020,2020-04-23,2020-04-24,1,0.0279069767,0.0393727455
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-06,-1,-0.022988506,-0.013888937
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-07,0,-0.028571429,-0.024626278
Market Model,15390,15390-07FEB2017,2017-02-07,2017-02-08,1,0.0051903114,0.0075494876
Market Model,15396,15396-20OCT2015,,,,,
Market Model,15398,15398-06JUL2015,,,,,
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-03,-1,0.0279518072,0.0031182858
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-04,0,0.0150023441,-0.013778458
Market Model,15400,15400-04NOV2020,2020-11-04,2020-11-05,1,0.0277136259,0.0005364065
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-04,-1,0.0009810334,0.0036896067
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-05,0,-0.002286834,-0.003451891
Market Model,15400,15400-05JAN2024,2024-01-05,2024-01-08,1,0.0291421087,0.017163167
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-19,-1,0.0015777848,-0.008339122
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-22,0,0.009136736,0.0056583924
Market Model,15400,15400-22JAN2024,2024-01-22,2024-01-23,1,0.0043709023,0.0021643738
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-01,-1,0.0236240914,-0.00121566
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-02,0,0.011919858,0.0043221127
Market Model,15401,15401-02MAR2016,2016-03-02,2016-03-03,1,-0.015037594,-0.022252184
Market Model,15408,15408-01JUN2016,2016-06-01,2016-05-31,-1,-0.010820452,-0.010838121
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-01,0,0.0091357134,0.0074294925
Market Model,15408,15408-01JUN2016,2016-06-01,2016-06-02,1,0.0098868374,0.0069745084
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-28,-1,-0.008228034,-0.00888023
Market Model,15408,15408-29SEP2023,2023-09-29,2023-09-29,0,-0.003259259,-0.001296007
Market Model,15408,15408-29SEP2023,2023-09-29,2023-10-02,1,-0.016349584,-0.014780055
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-01,-1,0.0338411019,0.0151302596
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-02,0,0.0048085407,-0.010619521
Market Model,15410,15410-02FEB2024,2024-02-02,2024-02-05,1,-0.01962506,-0.015766788
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-17,-1,0.0139656324,0.0237419265
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-18,0,-0.000179651,-0.002915685
Market Model,15410,15410-18AUG2023,2023-08-18,2023-08-21,1,0.1090081457,0.0980222261
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-25,-1,-0.033442088,-0.027326138
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-26,0,-0.010126582,-0.012418134
Market Model,15416,15416-26APR2023,2023-04-26,2023-04-27,1,0.0298380222,0.0133039117
Market Model,15431,15431-01NOV2023,2023-11-01,2023-10-31,-1,0.0551724138,0.0567403177
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-01,0,-0.058823529,-0.058158232
Market Model,15431,15431-01NOV2023,2023-11-01,2023-11-02,1,-0.3525,-0.354873477
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-11,-1,-0.081201335,-0.079908365
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-12,0,0.0181598063,0.0096674114
Market Model,15452,15452-12DEC2019,2019-12-12,2019-12-13,1,-0.082045184,-0.075859533
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-11,-1,0.0087719298,-0.003765581
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-12,0,0.0713043478,0.0660226344
Market Model,15452,15452-12JAN2023,2023-01-12,2023-01-13,1,0.0279220779,0.022549667
Market Model,15456,15456-08MAY2025,2025-05-08,2025-05-07,,0.0136752137,0.014347454
Market Model,15456,15456-08MAY2025,2025-05-08,2025-05-08,,0.0303541315,0.028299151
Market Model,15456,15456-08MAY2025,2025-05-08,2025-05-09,,-0.017184943,-0.012694593
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-17,-1,0.0018915511,-0.0302695
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-18,0,0.0106985525,-0.003376356
Market Model,15456,15456-18OCT2022,2022-10-18,2022-10-19,1,-0.004047323,0.0059148352
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-27,-1,0.0750868056,0.0556120043
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-28,0,0.0242228502,0.030537232
Market Model,15456,15456-28APR2020,2020-04-28,2020-04-29,1,0.081592432,0.0480400492
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-02,-1,0.0064495324,-0.010523701
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-05,0,-0.014098045,-0.004723969
Market Model,15488,15488-05FEB2024,2024-02-05,2024-02-06,1,0.0352616185,0.0317423307
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-27,-1,-0.00077557,0.0047154501
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-28,0,0.0076646939,-0.001039732
Market Model,15488,15488-28MAR2019,2019-03-28,2019-03-29,1,-0.000192567,-0.012997899
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-09,-1,0,-0.01397007
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-10,0,0.0912280702,0.088275146
Market Model,15493,15493-10JUL2018,2018-07-10,2018-07-11,1,-0.064308682,-0.053527903
