Model,permno,uid,evtdate,date,evttime,ret,abret
Market Model,49154,49154-31JUL2024,2024-07-31,2024-07-30,-1,0.0076964991,0.009064195
Market Model,49154,49154-31JUL2024,2024-07-31,2024-07-31,0,0.0166272389,0.0070422305
Market Model,49154,49154-31JUL2024,2024-07-31,2024-08-01,1,-0.022538395,-0.015152134
Market Model,49154,49154-31JUL2024,2024-07-31,2024-08-02,2,-0.053394096,-0.04329677
Market Model,49154,49154-31JUL2024,2024-07-31,2024-08-05,3,-0.03808292,-0.023051455
Market Model,49330,49330-01DEC2021,2021-12-01,2021-11-26,-3,-0.028518519,-0.008330217
Market Model,49330,49330-01DEC2021,2021-12-01,2021-11-29,-2,-0.010751048,-0.019029339
Market Model,49330,49330-01DEC2021,2021-12-01,2021-11-30,-1,-0.014991522,0.0027251298
Market Model,49330,49330-01DEC2021,2021-12-01,2021-12-01,0,-0.000547752,0.0141006436
Market Model,49330,49330-01DEC2021,2021-12-01,2021-12-02,1,0.0288119006,0.0168687489
Market Model,49330,49330-01DEC2021,2021-12-01,2021-12-03,2,-0.020204711,-0.008965488
Market Model,49330,49330-01DEC2021,2021-12-01,2021-12-06,3,0.0231456311,0.0140150469
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-08,-3,-0.002057364,-0.015119587
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-11,-2,0.0117632792,0.0118956342
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-12,-1,0.0068320748,0.0097988206
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-13,0,0.0660714286,0.0584825119
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-14,1,0.025572306,0.0225770573
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-15,2,-0.021777003,-0.02486999
Market Model,49429,49429-13NOV2013,2013-11-13,2013-11-18,3,0.0035618878,0.0096562373
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-10,-3,0.015996001,0.0058048109
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-11,-2,0.0019680197,-0.001686256
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-12,-1,0.0150994353,0.0158733921
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-15,0,-0.048736244,-0.032498618
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-16,1,0.0080091533,-0.003517535
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-17,2,-0.000630597,0.0084375099
Market Model,49429,49429-15APR2013,2013-04-15,2013-04-18,3,-0.016658253,-0.012861852
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-12,-3,0.0027057138,0.0050809084
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-13,-2,0.0020634921,-0.016195644
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-14,-1,0.006969745,0.0110555576
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-15,0,0.0011011483,-0.004435266
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-16,1,-0.009428033,-0.008442715
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-19,2,-0.001110406,-0.003867066
Market Model,49429,49429-15MAR2012,2012-03-15,2012-03-20,3,0.0053993965,0.0111958272
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-12,-3,-0.009998196,-0.00495415
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-13,-2,0.0112444363,0.0144335882
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-14,-1,0.1146688631,0.1220671976
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-15,0,-0.014178174,-0.00199992
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-18,1,0.0111262063,0.0105342279
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-19,2,-0.011304932,-0.012467647
Market Model,49429,49429-15NOV2024,2024-11-15,2024-11-20,3,-0.017971368,-0.015923689
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-11,-3,0.0180575891,0.0060081579
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-14,-2,-0.023969319,-0.020888608
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-15,-1,-0.00564833,0.0028697757
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-16,0,0.0024697456,0.0194985563
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-17,1,-0.004680956,-0.021813169
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-18,2,-0.027970297,-0.037655644
Market Model,49429,49429-16MAR2011,2011-03-16,2011-03-21,3,0.0213903743,-0.001179234
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-16,-3,-0.003825463,-0.004738986
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-17,-2,0.0277211088,0.0262370967
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-18,-1,0.0245212518,0.0242495298
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-21,0,-0.022338728,-0.019472758
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-22,1,-0.024248076,-0.020312438
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-23,2,-0.012305854,-0.002665321
Market Model,49429,49429-20MAR2016,2016-03-21,2016-03-24,3,-0.012096286,-0.008517204
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-17,-3,-0.020091324,-0.023094752
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-18,-2,-0.073392358,-0.045157263
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-19,-1,-0.011063616,-0.003744162
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-22,0,0.0348334605,0.0319649721
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-23,1,0.0552825553,0.027922525
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-24,2,0.0477299185,0.0355505961
Market Model,49429,49429-22AUG2011,2011-08-22,2011-08-25,3,-0.014222222,-0.006025661
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-19,-3,0.0014563107,0.0044480684
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-20,-2,-0.003271934,0.0061562442
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-23,-1,-0.021033435,-0.013922368
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-24,0,-0.006209637,-0.00321788
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-25,1,-0.011747063,-0.007468021
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-26,2,0.002276176,-0.0016834
Market Model,49429,49429-24SEP2013,2013-09-24,2013-09-27,3,-0.001010101,0.0053285954
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-19,-3,0.0008127678,-0.000239553
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-20,-2,-0.007456626,-0.009160901
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-23,-1,0.0098185064,0.0102874104
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-24,0,-0.00486152,0.0032135097
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-25,1,-0.003108808,-0.008616146
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-26,2,-0.007573508,-0.006126673
Market Model,50623,50623-24JUN2014,2014-06-24,2014-06-27,3,0.012419572,0.0099546846
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-02,-3,0.0367624811,0.0045151168
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-03,-2,-0.025536261,-0.014657226
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-04,-1,-0.031596286,-0.017016104
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-07,0,-0.043606,0.0039626603
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-08,1,0.0121261116,0.0176948071
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-09,2,0.0370607029,-0.010795844
Market Model,50948,50948-07MAR2022,2022-03-07,2022-03-10,3,-0.024491682,-0.019888503
Market Model,51086,51086-04FEB2019,2019-02-04,2019-01-30,-3,0.0101488498,-0.001209166
Market Model,51086,51086-04FEB2019,2019-02-04,2019-01-31,-2,-0.042196919,-0.047313917
Market Model,51086,51086-04FEB2019,2019-02-04,2019-02-01,-1,-0.004195804,-0.001199478
Market Model,51086,51086-04FEB2019,2019-02-04,2019-02-04,0,0.0024578652,-0.000786827
Market Model,51086,51086-04FEB2019,2019-02-04,2019-02-05,1,0.0038528897,0.0037287067
Market Model,51086,51086-04FEB2019,2019-02-04,2019-02-06,2,-0.017794836,-0.011261933
Market Model,51086,51086-04FEB2019,2019-02-04,2019-02-07,3,-0.00035524,0.0136668854
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-17,-3,-0.004303211,-0.002871236
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-18,-2,0.0036569149,0.0006331547
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-21,-1,-0.037760848,-0.033720637
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-22,0,-0.001376936,0.0007070977
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-23,1,-0.107549121,-0.09611891
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-24,2,0.0086906141,0.0064275892
Market Model,51086,51086-22OCT2024,2024-10-22,2024-10-25,3,0.0246984492,0.0264564538
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-05,-3,0.0158172232,-0.005805319
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-08,-2,0.0017301038,-0.002424692
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-09,-1,-0.167530225,-0.173625881
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-10,0,0.0041493776,0.0040527445
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-11,1,-0.018595041,-0.03333635
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-12,2,0.0021052632,-0.002049533
Market Model,51263,51263-10AUG2016,2016-08-10,2016-08-15,3,0.0105042017,-0.001414037
Market Model,51369,51369-30NOV2015,2015-11-30,2015-11-24,-3,-0.000978474,-0.003937362
Market Model,51369,51369-30NOV2015,2015-11-30,2015-11-25,-2,0.0073457395,0.0060174086
Market Model,51369,51369-30NOV2015,2015-11-30,2015-11-27,-1,0.0024307244,0.0008694567
Market Model,51369,51369-30NOV2015,2015-11-30,2015-11-30,0,0.0106692532,0.0157466838
Market Model,51369,51369-30NOV2015,2015-11-30,2015-12-01,1,0.0110683349,-0.000742151
Market Model,51369,51369-30NOV2015,2015-11-30,2015-12-02,2,-0.007139457,0.004110798
Market Model,51369,51369-30NOV2015,2015-11-30,2015-12-03,3,-0.023010547,-0.00605334
Market Model,51369,51369-31JUL2013,2013-07-31,2013-07-26,-3,-0.003004808,-0.000915788
Market Model,51369,51369-31JUL2013,2013-07-31,2013-07-29,-2,-0.011452682,-0.00251903
Market Model,51369,51369-31JUL2013,2013-07-31,2013-07-30,-1,0.012804878,0.0133143677
Market Model,51369,51369-31JUL2013,2013-07-31,2013-07-31,0,-0.007224564,-0.00653957
Market Model,51369,51369-31JUL2013,2013-07-31,2013-08-01,1,0.0248635537,0.0027331058
Market Model,51369,51369-31JUL2013,2013-07-31,2013-08-02,2,-0.017159763,-0.018229804
Market Model,51369,51369-31JUL2013,2013-07-31,2013-08-05,3,-0.008428657,-0.004760107
Market Model,51625,51625-01MAR2020,2020-03-02,2020-02-26,-3,-0.023647994,-0.019905735
Market Model,51625,51625-01MAR2020,2020-03-02,2020-02-27,-2,-0.035338495,-0.008794439
Market Model,51625,51625-01MAR2020,2020-03-02,2020-02-28,-1,-0.016464293,-0.011062604
Market Model,51625,51625-01MAR2020,2020-03-02,2020-03-02,0,0.0552416824,0.0292985817
Market Model,51625,51625-01MAR2020,2020-03-02,2020-03-03,1,-0.016260163,0.0014950606
Market Model,51625,51625-01MAR2020,2020-03-02,2020-03-04,2,0.0649062689,0.0406840586
Market Model,51625,51625-01MAR2020,2020-03-02,2020-03-05,3,-0.002650009,0.0186699152
Market Model,51692,51692-03JUN2020,,,,,
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-03,-3,0.1624203822,0.1418116813
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-04,-2,0.0328767123,-0.003578691
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-05,-1,-0.015915119,-0.039345836
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-06,0,0,-0.008235249
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-07,1,-0.051212938,-0.041647782
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-10,2,-0.014204545,-0.032425387
Market Model,51692,51692-06FEB2020,2020-02-06,2020-02-11,3,0.0778097983,0.0693574716
Market Model,51692,51692-14APR2020,,,,,
Market Model,51692,51692-15APR2020,,,,,
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-07,-3,0.01027146,0.0103008505
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-08,-2,0.0043572985,0.0004926141
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-11,-1,0.0159074476,0.0079989163
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-12,0,-0.007117438,-0.005665212
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-13,1,-0.000716846,-0.003982442
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-14,2,0.0236728838,0.0144912895
Market Model,52250,52250-12SEP2023,2023-09-12,2023-09-15,3,0.064470918,0.070566079
Market Model,52337,52337-04MAR2019,2019-03-04,2019-02-27,-3,0.0489977728,0.0498723071
Market Model,52337,52337-04MAR2019,2019-03-04,2019-02-28,-2,0.0113234253,0.0187679682
Market Model,52337,52337-04MAR2019,2019-03-04,2019-03-01,-1,0.0283414976,0.0192808969
Market Model,52337,52337-04MAR2019,2019-03-04,2019-03-04,0,0.0204151072,0.0312247764
Market Model,52337,52337-04MAR2019,2019-03-04,2019-03-05,1,-0.037679226,-0.032317857
Market Model,52337,52337-04MAR2019,2019-03-04,2019-03-06,2,-0.038808039,-0.022870558
Market Model,52337,52337-04MAR2019,2019-03-04,2019-03-07,3,-0.001081471,0.0145355218
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-10,-3,0.0133792049,0.0083719355
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-11,-2,0.007732931,0.0030680912
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-14,-1,-0.009358039,-0.008201574
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-15,0,0.0094750805,-0.000531662
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-16,1,0.0138914962,0.006418733
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-17,2,0.0303647473,0.0298775497
Market Model,52716,52716-15SEP2015,2015-09-15,2015-09-18,3,0.0307277628,0.040171026
Market Model,52716,52716-31DEC2012,2012-12-31,2012-12-26,-3,-0.006306938,-0.001752804
Market Model,52716,52716-31DEC2012,2012-12-31,2012-12-27,-2,0.0084626234,0.0097948856
Market Model,52716,52716-31DEC2012,2012-12-31,2012-12-28,-1,-0.014335664,-0.006334877
Market Model,52716,52716-31DEC2012,2012-12-31,2012-12-31,0,0.0109968074,-0.00130769
Market Model,52716,52716-31DEC2012,2012-12-31,2013-01-02,1,0.0385964912,0.0194736139
Market Model,52716,52716-31DEC2012,2012-12-31,2013-01-03,2,0.014527027,0.0160091437
Market Model,52716,52716-31DEC2012,2012-12-31,2013-01-04,3,0,-0.003612936
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-03,-3,-0.039538715,0.0020990667
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-04,-2,0.0161234991,0.0261164571
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-08,-1,-0.0243079,0.0087198059
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-09,0,-0.015570934,-0.038452811
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-10,1,-0.036906854,-0.01830382
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-11,2,0.0310218978,0.0318456842
Market Model,53197,53197-09SEP2020,2020-09-09,2020-09-14,3,0.0038938053,-0.013508932
Market Model,53613,53613-03JUL2017,2017-07-03,2017-06-28,-3,0.0183196462,-0.001962787
Market Model,53613,53613-03JUL2017,2017-07-03,2017-06-29,-2,-0.023883375,-0.011715354
Market Model,53613,53613-03JUL2017,2017-07-03,2017-06-30,-1,-0.051159835,-0.056006377
Market Model,53613,53613-03JUL2017,2017-07-03,2017-07-03,0,-0.024112525,-0.030537738
Market Model,53613,53613-03JUL2017,2017-07-03,2017-07-05,1,0.0470144132,0.0425186871
Market Model,53613,53613-03JUL2017,2017-07-03,2017-07-06,2,-0.013438217,0.0008346983
Market Model,53613,53613-03JUL2017,2017-07-03,2017-07-07,3,0.0033222591,-0.011171715
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-17,-3,-0.031858407,-0.033628234
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-18,-2,-0.023948812,-0.021919183
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-21,-1,0.0391459075,0.0261360233
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-22,0,0.0639870224,0.0690245534
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-23,1,0.0159241064,0.0097215806
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-24,2,0.0253460063,0.0262674602
Market Model,53613,53613-22MAY2018,2018-05-22,2018-05-25,3,-0.002276793,-0.000405475
Market Model,53640,53640-02DEC2013,2013-12-02,2013-11-26,-3,0.00835771,0.0047306018
Market Model,53640,53640-02DEC2013,2013-12-02,2013-11-27,-2,0.0111893908,0.0061270172
Market Model,53640,53640-02DEC2013,2013-12-02,2013-11-29,-1,0.0012295082,-0.000189499
Market Model,53640,53640-02DEC2013,2013-12-02,2013-12-02,0,-0.016373312,-0.014590573
Market Model,53640,53640-02DEC2013,2013-12-02,2013-12-03,1,0.0029130254,0.0049165739
Market Model,53640,53640-02DEC2013,2013-12-02,2013-12-04,2,-0.008713693,-0.009580675
Market Model,53640,53640-02DEC2013,2013-12-02,2013-12-05,3,0.0079531185,0.009956667
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-03,-3,-0.006299644,-0.010001481
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-04,-2,0.0170893054,0.0209742603
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-05,-1,-0.001355014,0.0001754196
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-06,0,0.0491180461,0.0479015371
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-09,1,-0.018623901,-0.005582472
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-10,2,-0.027148129,-0.028233831
Market Model,53640,53640-06NOV2015,2015-11-06,2015-11-11,3,0.0021674343,0.008406911
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-24,-3,0.0106436898,0.0061191985
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-27,-2,0.0230692076,0.0209973543
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-28,-1,-0.011764706,-0.007704964
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-29,0,-0.008928571,-0.026125026
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-30,1,0,-0.00520578
Market Model,54114,54114-29MAR2023,2023-03-29,2023-03-31,2,0.0235235235,0.0044194619
Market Model,54114,54114-29MAR2023,2023-03-29,2023-04-03,3,-0.009290954,-0.011362807
Market Model,54704,54704-03OCT2016,2016-10-03,2016-09-28,-3,0.0228270413,0.0133649713
Market Model,54704,54704-03OCT2016,2016-10-03,2016-09-29,-2,-0.014592275,0.0072410181
Market Model,54704,54704-03OCT2016,2016-10-03,2016-09-30,-1,0.0331010453,0.0171360428
Market Model,54704,54704-03OCT2016,2016-10-03,2016-10-03,0,0.0075885329,0.0149934441
Market Model,54704,54704-03OCT2016,2016-10-03,2016-10-04,1,0.0025104603,0.013573271
Market Model,54704,54704-03OCT2016,2016-10-03,2016-10-05,2,0.0033388982,-0.006529605
Market Model,54704,54704-03OCT2016,2016-10-03,2016-10-06,3,-0.006655574,-0.003518212
Market Model,54704,54704-04MAY2011,2011-05-04,2011-04-29,-3,-0.002240896,-0.007347795
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-02,-2,-0.033688939,-0.026300641
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-03,-1,-0.005810575,0.0064004303
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-04,0,-0.022209234,-0.004737093
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-05,1,-0.001793186,0.0174326671
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-06,2,0.002994012,-0.005839525
Market Model,54704,54704-04MAY2011,2011-05-04,2011-05-09,3,0.0059701493,-0.004836313
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-05,-3,0.0094545455,0.0077049467
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-06,-2,-0.025216138,-0.028703732
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-07,-1,0.007390983,-0.01194303
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-08,0,0.0234776229,0.0286800018
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-09,1,-0.044444444,-0.031472208
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-12,2,0.0112528132,0.0346530161
Market Model,54704,54704-08NOV2018,2018-11-08,2018-11-13,3,0.0229970326,0.0266658871
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-06,-3,0.0012919897,-0.002263974
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-07,-2,0.0322580645,0.0048898828
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-08,-1,-0.0175,0.0009444558
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-11,0,-0.04389313,0.0066460551
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-12,1,-0.005322688,0.0074275417
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-13,2,0.018729097,0.0081847652
Market Model,54704,54704-11JUL2011,2011-07-11,2011-07-14,3,-0.017728168,0.0043398862
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-12,-3,0.0086206897,0.0092049276
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-13,-2,-0.064102564,-0.053300497
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-14,-1,-0.00456621,-0.002894969
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-17,0,0.004587156,0.0127804154
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-18,1,-0.02739726,-0.038552655
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-19,2,0.0422535211,0.038924548
Market Model,54704,54704-17OCT2016,2016-10-17,2016-10-20,3,0.027027027,0.0323940785
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-21,-3,-0.04,0.0270950144
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-22,-2,-0.014957265,0.0606321602
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-23,-1,0.0086767896,-0.008253988
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-26,0,0.0150537634,-0.037232129
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-27,1,0.0413135593,0.0131334265
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-28,2,-0.069175992,-0.016544434
Market Model,54704,54704-26SEP2011,2011-09-26,2011-09-29,3,0.0524590164,0.0348395023
Market Model,54704,54704-31JUL2024,2024-07-31,2024-07-26,-3,0.0467336683,0.0227308986
Market Model,54704,54704-31JUL2024,2024-07-31,2024-07-29,-2,-0.017762842,-0.022224258
Market Model,54704,54704-31JUL2024,2024-07-31,2024-07-30,-1,-0.033040078,-0.029126628
Market Model,54704,54704-31JUL2024,2024-07-31,2024-07-31,0,0.189446017,0.1581152395
Market Model,54704,54704-31JUL2024,2024-07-31,2024-08-01,1,-0.049294578,-0.02601425
Market Model,54704,54704-31JUL2024,2024-07-31,2024-08-02,2,-0.116753084,-0.084748938
Market Model,54704,54704-31JUL2024,2024-07-31,2024-08-05,3,-0.010020243,0.0378612534
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-13,-3,-0.01920439,-0.018139834
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-14,-2,0.0025174825,-0.014413417
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-18,-1,0.0226004464,0.0162186069
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-19,0,-0.030559345,-0.007569292
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-20,1,-0.008443569,-0.005103726
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-21,2,-0.023275617,-0.028209547
Market Model,55597,55597-19JAN2011,2011-01-19,2011-01-24,3,0.0276082534,0.0112978867
Market Model,55976,55976-01APR2019,2019-04-01,2019-03-27,-3,-0.011289666,-0.008770655
Market Model,55976,55976-01APR2019,2019-04-01,2019-03-28,-2,-0.000822961,-0.003469758
Market Model,55976,55976-01APR2019,2019-04-01,2019-03-29,-1,0.0041181921,-0.00002095
Market Model,55976,55976-01APR2019,2019-04-01,2019-04-01,0,0.0029734441,-0.004207786
Market Model,55976,55976-01APR2019,2019-04-01,2019-04-02,1,-0.008996115,-0.009060008
Market Model,55976,55976-01APR2019,2019-04-01,2019-04-03,2,0.0025789148,0.0006782897
Market Model,55976,55976-01APR2019,2019-04-01,2019-04-04,3,0.0094659944,0.0080245524
Market Model,55976,55976-01FEB2018,2018-02-01,2018-01-29,-3,0.0107020943,0.0111526935
Market Model,55976,55976-01FEB2018,2018-02-01,2018-01-30,-2,-0.016613419,-0.014611236
Market Model,55976,55976-01FEB2018,2018-02-01,2018-01-31,-1,-0.010489186,-0.011978065
Market Model,55976,55976-01FEB2018,2018-02-01,2018-02-01,0,-0.010131332,-0.011972844
Market Model,55976,55976-01FEB2018,2018-02-01,2018-02-02,1,-0.009855951,-0.004080602
Market Model,55976,55976-01FEB2018,2018-02-01,2018-02-05,2,-0.042017611,-0.029506981
Market Model,55976,55976-01FEB2018,2018-02-01,2018-02-06,3,0.0080927166,0.000468032
Market Model,55976,55976-01JUL2020,2020-07-01,2020-06-26,-3,-0.011611394,0.0007782859
Market Model,55976,55976-01JUL2020,2020-07-01,2020-06-29,-2,0.0062542258,-0.003970723
Market Model,55976,55976-01JUL2020,2020-07-01,2020-06-30,-1,0.0060473711,-0.00457936
Market Model,55976,55976-01JUL2020,2020-07-01,2020-07-01,0,-0.000751378,-0.004662597
Market Model,55976,55976-01JUL2020,2020-07-01,2020-07-02,1,-0.00401036,-0.008495555
Market Model,55976,55976-01JUL2020,2020-07-01,2020-07-06,2,-0.002684339,-0.01377025
Market Model,55976,55976-01JUL2020,2020-07-01,2020-07-07,3,0.0677937589,0.0720329892
Market Model,55976,55976-01MAY2024,2024-05-01,2024-04-26,-3,-0.000830427,-0.00493236
Market Model,55976,55976-01MAY2024,2024-05-01,2024-04-29,-2,0.0013297872,-0.000013178
Market Model,55976,55976-01MAY2024,2024-05-01,2024-04-30,-1,-0.014774236,-0.008195024
Market Model,55976,55976-01MAY2024,2024-05-01,2024-05-01,0,-0.0084246,-0.007363322
Market Model,55976,55976-01MAY2024,2024-05-01,2024-05-02,1,0.014613424,0.0106297324
Market Model,55976,55976-01MAY2024,2024-05-01,2024-05-03,2,0.0018422375,-0.002811489
Market Model,55976,55976-01MAY2024,2024-05-01,2024-05-06,3,0.0008358409,-0.003423747
Market Model,55976,55976-01OCT2022,2022-10-03,2022-09-28,-3,0.0164948454,0.0103212381
Market Model,55976,55976-01OCT2022,2022-10-03,2022-09-29,-2,-0.006460822,-0.000194054
Market Model,55976,55976-01OCT2022,2022-10-03,2022-09-30,-1,-0.019281664,-0.015126866
