"uid","permno","CAR_1_Day_Window","CAR_10_Day_Window","CAR_3_Day_Window","CAR_5_Day_Window"
"75828-28APR2023",75828,0.0056857778,-0.0178169252,-0.0184771299,-0.0110307519
"75831-01APR2018",75831,-0.0323427778,0.055461563,0.0354616154,0.0363391449
"75860-01JUL2019",75860,0.1026113875,0.1909466659,0.2783422539,0.2853332506
"75976-01JUN2022",75976,0.0039976024,-0.0565081982,-0.0465245653,-0.0469879985
"76076-17SEP2024",76076,0.0179762345,0.0693202333,0.0509618943,0.0655567454
"76076-18OCT2013",76076,-0.0181231802,-0.0828421198,-0.0720759489,-0.0668972213
"76076-21SEP2012",76076,-0.0080140452,-0.0246172448,-0.000691436800000001,0.0160259229
"76076-28MAY2013",76076,0.0232484202,0.1267511019,0.0127540676,0.0119412989
"76081-03JUN2024",76081,-0.0207416677,-0.1093247057,0.0330304623,0.0066660392
"76095-01AUG2018",76095,-0.023265924,-0.0497260164,-0.0056132551,-0.0027812676
"76095-18OCT2024",76095,-0.0119347255,0.0266372904,-0.0087864681,0.0042546238
"76128-16NOV2024",76128,0.0184154356,0.112355441,-0.0504553174,-0.0341100191
"76138-21MAR2017",76138,0.002455252,-0.0202348224,-0.0037417052855,-0.0166961633
"76138-25JUL2012",76138,-0.075242786,-0.1310817456,-0.1103820635,-0.0705661892
"76185-26MAR2012",76185,-0.0010278717,-0.0030948767,0.0225262409,0.0160282627
"76392-01MAR2020",76392,0.0147369782,-0.1711165239,-0.0026002641,0.038857351
"76392-29AUG2022",76392,-0.0059010457,-0.0046021108,0.0261696189,0.0200904528489
"76544-12OCT2012",76544,-0.0032328749,0.1279363875,0.0801654182,0.000825143999999999
"76544-15APR2012",76544,-0.0512323663,-0.1731757936,-0.0977612037,-0.0866748156
"76544-17SEP2013",76544,0.0901471699,NA,0.0483939039,-0.0487315239
"76568-31JAN2016",76568,0.0043767308,-0.018380771,-0.0240196544,-0.1037724514
"76592-23FEB2012",76592,0.0048374335,0.0167938916,-0.0075548701,0.0074169576
"76613-26JUL2022",76613,NA,NA,NA,NA
"76661-14MAY2013",76661,0.0648603158,-0.0508900102,0.0292921392,-0.1028122255
"76752-05NOV2024",76752,0.0306276119,-0.0155071589,0.0211728098,0.0336974201
"76798-30JUL2015",76798,0.1249813817,-0.1274852526,0.1169738183,0.0777559684
"76837-06NOV2024",76837,0.1545298772,0.1391251752,0.2453832065,0.2335329586
"76837-25JUL2021",76837,0.00418912,0.0265162027,0.0072002323,0.067073413
"76841-30JUN2011",76841,-0.0225909073,0.0616319544,1.90050000000233e-06,0.0372868534
"76841-31MAR2011",76841,0.0157819918,0.1349072809,0.0120750642,0.012438673
"76858-07OCT2020",76858,NA,NA,NA,NA
"76858-09AUG2019",76858,-0.057101001,0.1756735865,0.0249615379,0.0865466076
"76946-28JUN2011",76946,-0.040970219,-0.0217795719,0.00460402190000001,-0.0260086531
"77157-28NOV2023",77157,0.0022131513,0.0193922306,0.0406534913,0.0309122343
"77178-01OCT2023",77178,0.0229113373,0.0482930932,0.0171457383,0.050874461
"77178-16DEC2022",77178,-0.021139105,-0.0781848121,-0.0183612732,-0.0505226384
"77178-19DEC2014",77178,0.0060721523,0.0349438511,0.023036932,0.0252246272
"77178-21OCT2024",77178,0.0138847341,-0.0061822572,-0.0268793069,0.0282300985
"77178-30OCT2024",77178,-0.0085511271,-0.1516284764,0.0202048572,-0.0449828057
"77182-26JAN2012",77182,-0.0200936844,-0.1193785684,-0.0343878863,-0.0935443745
"77259-28DEC2022",77259,-0.0622652535,0.1296160728,0.0787089963,0.0732026749
"77274-01MAR2022",77274,0.0002395649,-0.0401625593,-0.000190215000000002,-0.0113900802
"77274-03NOV2023",77274,0.0004419702,-0.0548286489,-0.0146685908,-0.0537373618
"77274-13NOV2024",77274,-0.056260109,0.0400505357,-0.1104559423,-0.0261568627
"77281-01MAY2015",77281,-0.0002504371,-0.2015744479,-0.0391237386,-0.1493621088
"77281-02MAR2017",77281,-0.0332477876,-0.0213440363,-0.0614763825,-0.0530399122
"77281-10FEB2017",77281,0.0198145155,-0.0113021865,0.0390473899,0.0274323139
"77300-01MAY2018",77300,-0.0664972754,0.0386139564,-0.0364526326,-0.024419692
"77357-06FEB2023",77357,0.0008360666,0.039841937,0.0246775292,-0.0060262662
"77357-19MAR2012",77357,-0.023360181,-0.0289304308,-0.031424361,-0.0268166148
"77420-07SEP2018",77420,0.7509047428,0.5063089997,0.7127460567,0.6081411029
"77437-09JUN2016",77437,-0.0049540388,-0.8802344794,-0.2534147481,-0.4158435622
"77447-04MAR2015",77447,-0.0068064091,-0.0432059259,-0.0240440982,-0.0146963821
"77447-04OCT2012",77447,-0.0120688112,0.0173207011,-0.0092836085,-0.0085598787
"77447-04SEP2019",77447,-0.0357786044,-0.0428285823,-0.0420716527,-0.0562485269
"77447-12JAN2016",77447,-0.0349634639,-0.1164956998,-0.0682478052,-0.0470643057
"77453-14OCT2022",77453,0.0300491231,0.160509244,0.0829192817,0.1107374905
"77453-20AUG2012",77453,-0.0023958613,-0.0382841456,-0.0145020258,-0.0034265142
"77453-24OCT2018",77453,-0.020658317,-0.0177228649,-0.0225828789,-0.0319199341
"77453-28SEP2012",77453,-0.0135788193,-0.0891034119,-0.0504871096,-0.0524874992
"77462-01MAR2020",77462,-0.0188055775,-0.1588139398,-0.1393470503,-0.0566092983
"77462-05JAN2023",77462,0.068042797,0.0481570306,-0.0184962849,0.0243056492
"77462-06JAN2023",77462,-0.0581336041,0.0492798015,0.0294768465,0.023024571
"77462-08JAN2014",77462,0.0484322847,0.0747097034,0.0565588595,0.0532103159
"77462-13JAN2022",77462,-0.00925655210000001,0.0404825468,-0.0010951286,-0.0589078569
"77462-16NOV2020",77462,0.2007416648,0.3507983891,0.1618801244,0.4717926982
"77462-25JUN2020",77462,-0.096100532,0.0121076226,0.0511567076,0.0235070238
"77501-02APR2020",77501,-0.0139982232,-0.1488983503,-0.303071555,-0.2260668364
"77501-05MAR2020",77501,-0.0021297918,-0.228914365,-0.1278732377,-0.0825651432
"77505-20MAY2016",77505,-0.028703443,-0.0522086033,-0.0182861119,-0.0050389137
"77520-03DEC2024",77520,-0.019210144,0.0734635198,-0.0201262859,0.024258378
"77530-13AUG2020",77530,-0.830040634,-1.93537206,-0.701314897,-0.6920530393
"77605-01NOV2020",77605,0.0316984624,-0.0359233456,-0.0578226511,0.00952075760000001
"77605-23OCT2024",77605,-0.033011243,-0.0337278688,-0.0242515456,-0.0414551665
"77606-04DEC2024",77606,0.000651993699999999,-0.150827542369,0.0420918071,-0.1494755031
"77730-01NOV2024",77730,-0.011312998,0.0546946607,-0.006201361,0.0010486294
"77730-02DEC2024",77730,0.0033915793,-0.0894492625,0.0048515731,-0.0148400583
"77730-09SEP2024",77730,-0.0315632451,-0.046129443,-0.0523675998,-0.0403290988
"77730-13DEC2023",77730,0.0184719182,0.1302676703,0.0091206321,0.0356563802
"77857-05AUG2024",77857,0.0497547026,0.0608512497,0.0515196478,0.0742682799
"77892-02FEB2016",77892,0.0106674267,0.0809296328,0.1258516396,0.0546338523
"77897-05JUL2012",77897,0.0521201877,0.0289639376,-0.0421973339,-0.0127735551
"77897-11AUG2015",77897,-0.0170656781,-0.1320233599,-0.0242924681,0.0242084909
"77902-25JUN2024",77902,-0.0060342025,-0.0934504793,0.0051023659,-0.054734066
"77902-26JUN2020",77902,0.0445668239,0.0043616752,0.0152226509,-0.0571525049
"77918-12FEB2018",77918,-0.0248550033,0.0285119683,-0.0341062054,-0.0269048581
"77918-25FEB2020",77918,0.0263593958,0.023752809,0.0413816355,0.0415664354
"78001-01NOV2012",78001,0.0222376822,0.0842116681,0.0405955818,0.150469942
"78629-15FEB2011",78629,0.0213044574,0.0435974158,-0.0183520687,0.0052814748
"78664-27MAY2014",78664,-0.098866125,-0.0722575078,-0.0158496815,-0.00450772540000001
"78664-28JAN2022",78664,0.0121731777,0.0923601232,-0.0126318748,-0.0326876153
"78875-21SEP2023",78875,-0.0107514843,-0.0813026596,-0.00428862930000001,-0.0386137766
"78875-23OCT2024",78875,0.0191241398,0.3941068055,0.000513841899999999,0.1567911686
"78900-24OCT2018",78900,-0.034473959,-0.1800534089,-0.1037208158,-0.1183924538
"78915-09NOV2018",78915,0.0653333184,0.0672445428,0.0605491115,0.0807041891
"78916-01JAN2018",78916,0.0322694438,0.0233149358,0.0384496738,0.0418756603
"78916-01OCT2014",78916,-0.0040473586,0.0233460636,0.0086126917,0.0474658277
"78916-12JAN2018",78916,0.0279025717,0.1138286314,0.0586063214,0.0914822952
"78927-05NOV2013",78927,-0.036161759,-0.0038538478,-0.0471635902,-0.032880799
"78950-20OCT2011",78950,0.0539689065,0.0757881314,0.0405326256,0.0521565717
"78955-17NOV2012",78955,-0.037236167,0.1028988205,0.0399040456,0.0472012059
"78975-01AUG2014",78975,-0.0100921457,0.0396466454,0.0074963774,0.0168231369
"78975-04JAN2012",78975,-0.0196835858,0.027304733156,-0.0118648047,0.0119929387
"78975-10JUL2024",78975,-0.04931537,0.0164085593,-0.0252880073,-0.0140614092
"78975-23SEP2013",78975,0.0035479855,0.0327759717,0.0037442186,0.0084822887
"78975-30JUN2015",78975,-0.0050353728,0.008553318,0.005267238,0.0131198267
"78985-20AUG2020",78985,0.00617138,-0.0029448284,-0.0202446021,-0.0621460667
"78985-20NOV2024",78985,0.0992581074,0.5457580335,0.212650665,0.2053529944
"78985-21APR2016",78985,0.0384390635,-0.0095221031,0.0351853723,0.0254673242
"78985-25FEB2021",78985,-0.0341897558,-0.1561368602,-0.0678618345,-0.1232347231
"78990-01JUN2020",78990,NA,NA,NA,NA
"78990-01OCT2019",78990,0.1698298094,-0.5110076355,-0.2608683863,-0.1791400384
"79007-19MAY2020",79007,0.1094258492,0.1683183756,0.219870368,0.1390541478
"79022-19JAN2016",79022,-0.0243292651,-0.00495590230000001,0.0891035425,0.0150459369
"79065-31JUL2015",79065,0.0184892598,-0.3073904567,0.0090185931,-0.0136418457
"79089-26MAR2020",79089,-0.1500597542,0.1331013035,-0.4483824012,-0.0709366586
"79094-04DEC2024",79094,0.0023459753,0.1896893051,0.0088714678,0.0037420594
"79094-05SEP2013",79094,-0.001880391,-0.0154579037,0.0022499264,0.0171705556
"79094-10OCT2024",79094,-0.001492171,0.145888236498,0.0254076136,0.0518452538
"79094-30SEP2024",79094,-0.0391499657,0.1795175245,0.1028748389,0.1168972132
"79103-28APR2020",79103,-0.0112652926,0.0987621845,0.0160548418,0.0354196321
"79108-06DEC2017",79108,-0.0327545831,-0.0867178274,-0.0950063034,-0.1309506441
"79129-14JUL2020",79129,0.0328319323,0.1822670468,0.0045389062,-0.0211026484
"79133-26JAN2023",79133,-0.012724213,-0.0618096115,-0.0032030404,0.0023379135
"79248-01MAR2024",79248,-0.0308675392,0.1308602964,0.0102586734,-0.0452579129
"79265-03DEC2012",79265,-0.0120834151,0.049454377,-0.0011550306,0.0244121765
"79303-09OCT2017",79303,0.0041183256,0.0338518839,-0.0343265447,0.0060592145
"79322-16MAY2024",79322,-0.2326980101,-0.3626947654,-0.3115041547,-0.272873489
"79336-27MAR2013",79336,-0.0128776131,-0.0862712474,-0.0451068983,-0.0587426572
"79363-08JAN2019",79363,-0.053088639,-0.0969428003,-0.0513531139,-0.0853381909
"79472-25OCT2018",79472,NA,NA,NA,NA
"79491-11APR2019",79491,-0.000874821700000002,0.0375371876,-0.024460504,-0.0712263164
"79545-19DEC2023",79545,0.0064455475,-0.0238767349,0.0519920764,0.0249766988
"79545-23AUG2023",79545,0.0031372141,-0.0549584739,0.008316747,-0.0231437769
"79668-01MAR2022",79668,0.0016456884,0.0283800488,0.0122759873,-0.0041126076
"79668-01NOV2021",79668,0.0643076251,0.0406376652,0.0086669388,0.0139688084
"79668-10APR2013",79668,-0.0238148158,-0.1302499462,-0.0573778302,-0.0717043049
"79686-06FEB2019",79686,0.0117476796,0.0938150057,0.10849308,0.0902255673
"79758-22MAY2020",79758,0.0206466692,0.1631311791,0.1863522142,0.2975777517
"79839-05MAY2017",79839,0.0356947491,0.0404470796,0.015394175287,0.0013510164
"79839-10AUG2012",79839,0.0333712648,0.0677356365,0.0164605079,-0.0104005516
"79839-27DEC2017",79839,0.0010397402,-0.0510596985,-0.0098918705,-0.0518966762
"79879-07FEB2017",79879,0.0861778574,0.0991099575,0.0732742303,0.1466563207
"79881-18AUG2015",79881,-0.04124838,-0.0164887545,-0.0512221252,-0.0785261585
"80054-20JUN2023",80054,0.0809101907,0.1265546286,0.0917493098,0.1721999052
"80054-27FEB2018",80054,-0.0637490225,0.2531706999,-0.0613871677,-0.0824766057
"80080-22AUG2024",80080,0.0260439339,-0.0020203057,0.0158662109,0.0300483179
"80128-01DEC2018",80128,-0.0122538735,-0.0783093657,-0.0455686926,-0.0613740158
"80167-01MAR2021",80167,-0.025583087,-0.0171830808,0.0181253537,0.0299886091
"80237-05OCT2017",80237,0.004145324,0.0523169368,-0.0699530191,-0.132258658
"80266-12MAY2014",80266,0.0051116638,-0.1874053015,0.0101680209,0.0122676379
"80320-30JUN2020",80320,0.0289952078,-0.0504046279,0.0063127321,-0.0114548415
"80329-01JUN2023",80329,-0.0122012535,0.0206344083,-0.0177995111,0.0144026847
"80329-02OCT2020",80329,0.0204000388,0.2126519627,0.0623362517,0.0217612667
"80329-07DEC2023",80329,0.0033034073,0.0500221535,-0.0170942715,0.0480885393
"80329-08JAN2024",80329,0.0079065423,-0.0019440348,0.0426524797,0.0106353296
"80329-29NOV2022",80329,0.0333967284,0.1059347348,0.0093185371,0.0316342665
"80341-03JUL2024",80341,-0.0558662493,0.0914082694,0.034547249,0.0840916513
"80341-08OCT2019",80341,0.0210450134,0.1383640194202,-0.0487482765,-0.0338747726
"80432-01APR2015",80432,-0.0052579505,-0.0295827704,0.002695953,0.0049096766
"80432-13MAY2024",80432,-0.0083986076,-0.121850739,-0.0659847568,-0.0878650976
"80446-01SEP2011",80446,-0.0078963769,0.000754253100000002,0.0086471108,0.0271047244
"80539-28APR2023",80539,-0.0631132292,-0.2486457826,0.0249380379,-0.0284195201
"80575-14NOV2014",80575,-0.0167567146,0.0026714107,-0.0190044468,-0.027600683
"80575-26MAY2021",80575,0.0004075857,-0.0438924957,0.0040847008,-0.0334421474
"80640-26OCT2018",80640,0.0941979638,-0.1061451147,0.0887100255,-0.0369734309
"80691-01DEC2019",80691,-0.0077399331,-0.0393237418,0.0062200601,-0.0090510392
"81010-05JUN2023",81010,0.1193953149,0.0612387928,0.1559947501,0.1708989287
"81010-10SEP2024",81010,0.0745758215,0.0347928407,0.0808186777,0.1626077722
"81010-24JAN2023",81010,-0.0131684179,0.0408810817,0.027690526,0.0538074304
"81044-03APR2024",81044,0.0068574668,-0.0971070997,-0.0254871946,-0.0419038583
"81061-01APR2023",81061,0.0095647672,0.0296765116,0.03158626,0.0395748326
"81061-19OCT2021",81061,0.0023637599,0.0329843932,0.0239534358,-0.0020849742
"81116-09SEP2016",81116,-0.0295615797,-0.0062443091,-0.0071498876,-0.0054499284
"81132-01OCT2013",81132,-0.029853624,-0.0556739543,-0.037848921,0.0025393236
"81539-01JUN2014",81539,0.0343092119,0.037224036,0.1787781202,0.0870161042
"81624-09JAN2015",81624,-0.0105379675,-0.0058764994,-0.0808286825,-0.0067257693
"81624-10APR2014",81624,0.015259209,-0.0320832445,0.0043382231,0.000721176299999998
"81655-06JAN2021",81655,0.0319355695,-0.0032439342,0.0389190405,0.0250591926
"81677-01DEC2023",81677,0.0333281573,0.0084199447,0.0113544698,0.0066584026
"81677-22MAR2022",81677,-0.0051673049,-0.0887393212,-0.0091153078,-0.0129088241
"81696-12JAN2018",81696,-0.0092198636,-0.0277778243,-0.0792159557,-0.0842792129
"81696-15DEC2023",81696,0.0316853103,0.3207258057,0.0430312205,0.0705341642
"81736-16NOV2023",81736,0.0210735117,0.0725800056,0.0605744062,0.0354333137
"81736-30JUN2015",81736,-0.0100294149,-0.0981580495,-0.0232000855,-0.0417374485
"81857-02SEP2015",81857,0.0035421037,0.3792660681,0.0315712459,0.4260554689
"81857-03SEP2015",81857,-0.0068979298,0.3859461045,0.00712005470000001,0.0396136772
"81857-13NOV2015",81857,0.0187410986,-0.0101809642,-0.022939926,-0.0516558984
"81857-14JAN2014",81857,-0.0168902229,0.000516345399999999,0.0114294933,0.0039499493
"81857-15MAY2013",81857,-0.0213223218,-0.0458538922,-0.027289053,-0.0475752127
"81857-16MAR2016",81857,-0.0176708058,-0.1565756566,-0.0695013889,-0.0929006529
"81857-31JUL2015",81857,-0.033055085,-0.0214056203,-0.0359022222,0.0027032631
"81869-27OCT2017",81869,-0.0151148301,0.0014809496,0.0046092785,0.0661001366
"81869-31AUG2011",81869,0.01421344,-0.0295470201,0.0113531387,-0.0145319017
"81869-31MAY2013",81869,-0.023984562,-0.1198566192,0.0206983306,0.0043283147
"81925-24SEP2012",81925,0.0087653833,0.0949158723,-0.000616436100000001,-0.0393565698
"81925-29SEP2014",81925,-0.0812086648,-0.5648318148,-0.3610607276,-0.415691395
"82171-01APR2021",82171,-0.0262331121,-0.0500334166,0.0097422484,0.0011273524
"82171-11APR2016",82171,0.0026341851,0.0376400009,0.015311825,-0.0034843532
"82171-16SEP2021",82171,-0.0396617657,-0.0837514358,0.2361365181,0.0469973414
"82171-19JUN2020",82171,-0.0231135333,0.03066759,0.0113584965,0.0277322137
"82171-29APR2021",82171,0.0242934307,-0.0010992286,-0.0774555805,0.0483613277
"82171-29OCT2019",82171,-0.042963141,0.00632475859999999,-0.0340542255,-0.0716680939
"82179-01AUG2019",82179,-0.0021785189,0.1761375642,0.035352418,0.0294163161
"82179-31JAN2024",82179,-0.0135203617,-0.0049268998,-0.0577257763,-0.0441150722
"82213-04MAY2020",82213,-0.00450235210000001,0.202122318,0.1099530614,0.252268121
"82261-05JUN2019",82261,-0.0294758305,0.0203318444,-0.0085828572,-0.0217357806
"82307-19APR2017",82307,-0.0014557739,-0.0160989002,-0.0060118555,-0.0043340144
"82307-26JUL2018",82307,-0.0017141394,0.0221799034,0.0121828915,0.055570579
"82307-31JAN2019",82307,-0.0293770661,-0.0073878718,-0.0304379369,-0.0307755982
"82307-31OCT2019",82307,-0.0004329423,0.1372332974,0.0523770739,0.1277919284
"82508-11MAY2017",82508,-0.0364260761,0.1613594099,-0.0069818357,0.0062566299
"82598-11MAY2014",82598,0.0209320127,0.0430980857,0.0020783348,-0.0195496294
"82598-14SEP2020",82598,0.0063271627,0.0814544921,-0.0484284197,-0.048202562
"82598-15FEB2023",82598,0.0101108206,-0.0086175061,0.0120466602,0.0068173933
"82607-29JUL2015",82607,0.003256084,-0.00101172530000001,0.0442161133,0.0694005782
"82651-12DEC2016",82651,-0.000124032500000001,-0.0580318329,-0.0394643805,-0.035943663
"82686-03JAN2022",82686,0.0416397136,0.2220750087,0.0085156961,0.0286491853
"82686-09FEB2015",82686,0.0245307875,0.0143281841,0.0149589505,0.0381680896
"82702-01FEB2017",82702,0.1125276139,0.233449943,0.1721437228,0.1867036597
"82702-04AUG2013",82702,0.0117965576,0.046305307,0.0077624176,0.0301868895
"82702-10JUL2019",82702,-0.4167532655,-0.4195866196,-0.5677394578,-0.5947672358
"83011-03APR2024",83011,-0.0107478894,-0.0402236162,-0.0316575093,-0.0748970678
"83011-19NOV2015",83011,-0.0332264389,-0.1774370932,-0.0691862918,-0.1020137429
"83011-21MAR2016",83011,0.0062865525,0.0518180712,-0.0499762546,-0.0337910609
"83111-06APR2021",83111,-0.025970343,-0.0128272278,-0.0535665503,-0.0830229967
"83111-10JUL2012",83111,-0.046775133,-0.0297953841,-0.0716339658,-0.0268259344
"83120-30JUL2024",83120,-0.0462118329,-0.0393831338,-0.0157900011,-0.0306726364
"83304-01JAN2013",83304,-0.0032687965,-0.0151398764,-0.0103638551,-0.0106902838
"83366-18APR2016",83366,0.0232025681,0.0379435128,0.0305877754,0.0907923965
"83390-22JAN2021",83390,0.0787582806,0.1709004893,0.0659265259,0.0982439352
"83421-01MAY2018",83421,-0.046702576,0.2543940493,-0.0326700979,0.1648780571
"83421-17FEB2020",83421,NA,NA,NA,NA
"83462-11JUN2024",83462,-0.0592431048,-0.2388421126,-0.1366358827,-0.2867943947
"83616-08JAN2012",83616,0.0114697249,0.0643218693,0.0807069891,0.0503674364
"83622-12APR2017",83622,-0.0143848045,-0.1852772178,-0.0422644416,-0.00215616449999999
"83756-30JUN2012",83756,0.0040006513,0.2413480858,-0.0012178961,-0.0918049414
"83779-08JUN2018",83779,-0.055845171,-0.0851145267,-0.0228947161,-0.0456252122
"83779-12JUN2018",83779,-0.0090901525,-0.0864185341,-0.0798183437,-0.058062046
"83779-17OCT2014",83779,-0.074896344,0.0630917816,-0.0203744552,0.0362927763
"83950-13JAN2022",83950,-0.0016167453,-0.2614053289,0.0339852675,-0.105460922
"83976-08APR2020",83976,0.0745995672,-0.2028103786,0.1592800909,0.0084991815
"83976-10JUN2020",83976,-0.141982663,-0.1963867706,-0.122207075,-0.0130058421
"83976-12JAN2023",83976,-0.0200821712,0.1830486498,0.0616657756,0.0663582001
"83976-17JAN2023",83976,0.0258514396,0.2038044584,-0.0182146375,0.0693719858
"83976-24DEC2020",83976,0.0542009295,-0.0176308822,0.0152620511,-0.0137884883
"84062-06MAY2020",84062,-0.0365088219,0.1117521504,-0.0825243992,-0.0709154431
"84062-23FEB2023",84062,-0.0181957529,-0.093218959,-0.0532687456,-0.0012212174
"84062-28DEC2017",84062,0.0087984478,0.0908032346,0.0964148105,0.0839111781
"84167-25OCT2018",84167,-0.0237829103,-0.0546831978,-0.0919477517,-0.0960976946
"84234-01MAR2020",84234,-0.0485168291,0.00792188049999999,-0.0693608751,0.0224871501
"84275-01APR2024",84275,-0.052273006,-0.1042391734,-0.0629430267,-0.1015029452
"84275-01JUN2023",84275,0.0042675482,-0.3095310408,0.010447302,-0.2017464174
"84275-02AUG2019",84275,-0.167525921,-0.1531987536,-0.11809744,-0.0669414054
"84338-31OCT2016",84338,-0.0210613531,-0.026266099,-0.0600259994,-0.106712506
"84348-05DEC2023",84348,0.0673239145,0.2987902436,0.1517553399,0.159578619
"84348-05FEB2024",84348,0.018943066,-0.0500527219,-0.1060199622,-0.0609988612
"84375-14MAY2019",84375,0.0288786833,-0.5010696203,-0.4146820264,-0.4500075535
"84375-31DEC2014",84375,0.000246595799999999,-0.0127265703,0.0039947646,-0.0092098261
"84403-11APR2019",84403,0.009046492,0.0338669318,-0.0218478586,0.0337760914
"84403-29MAR2013",84403,-0.012788364,-0.1175840709,-0.0571530182,-0.0598135269
"84519-13JAN2015",84519,0.0394497385,0.1026519154,0.024714458,-0.0036346409
"84601-01AUG2020",84601,0.0119021045,-0.1814757017,-0.0396164039,-0.0893931059
"84601-26JAN2024",84601,0.0134899973,0.0167495788,0.0199964688,0.0425212113
"84607-05JUN2024",84607,0.2042153768,0.1637086909,0.0346378503,0.010013221
"84624-01MAR2016",84624,-0.0831717701,-0.0393754546,-0.0032211395,-0.00332581930000001
"84761-29APR2024",84761,-0.0022130376,-0.0564951642,0.0089484383,0.0035955093
"84788-16OCT2014",84788,-0.0263788444,-0.0901598383,-0.0243185928,0.0071166303
"84788-29OCT2024",84788,0.0244081254,0.0815865782,0.088162579,0.0762504918
"84827-30JAN2018",84827,-0.0917795846,-0.1201864543,-0.0609090159,-0.0607700833
"84827-30OCT2012",84827,0.0479645927,0.0110054372,0.0217499862,0.0779042894
"85035-03JUN2019",85035,0.0307829892,-0.09700894,0.0300576007,0.0510237598
"85072-01NOV2020",85072,-0.0309681568,0.1326663414,-0.084447965,0.0915375899
"85072-04APR2017",85072,-0.0119616553,0.0781063988,-0.0259695355,0.0296897589
"85079-30JUN2016",85079,-0.0037294295,0.0231817582,0.0139521083,0.0510330552
"85177-20JAN2023",85177,0.0316623033,0.3232525266,0.0252817218,0.093795835
"85234-31JUL2023",85234,0.032292941,0.2002560336,0.0110456118,0.0541009414
"85257-03MAY2018",85257,0.026008443,-0.0405118302,0.0288102838,0.0047417253
"85257-10MAY2022",85257,0.0167200003,-0.0178009681,0.0023158285,-0.0252273716
"85261-01SEP2018",85261,-0.045074474,0.0458503647,-0.057925443,-0.0645294942
"85261-05MAY2020",85261,-0.0234044869,-0.0589268334,-0.0189218072,-0.1389607929
"85261-07MAY2020",85261,0.016069666,-0.1280234693,-0.2256328119,-0.2212023277
"85261-13APR2020",85261,-0.0940592379,-0.1484813447,-0.1609323824,-0.2000899194
"85261-15APR2020",85261,-0.148323702,0.0083442746,-0.1503759375,-0.1165943773
"85261-24JUL2015",85261,0.0065339118,0.0740457429,0.0509716736,0.0379797303
"85261-26OCT2012",85261,-0.058026675,0.1463328076,-0.0501286287,0.023435631
"85261-28APR2020",85261,0.0928425021,-0.2322498838,0.0877746505,0.097492174
"85261-29APR2020",85261,0.0545437823,-0.1641476795,0.048209089,0.0547970448
"85349-20APR2015",85349,0.0144119663,-0.0248240909,0.0059892715,0.0221507768
"85349-30JUN2021",85349,0.0435791178,-0.0918750788,-0.0105711954,-0.0087384269
"85390-01JUN2023",85390,-0.0562967428,-0.2320046337,-0.0797894246,-0.2914727988
"85397-02MAY2019",85397,0.0228756343,0.1679777016,0.0890426689,0.0539305724
"85426-26OCT2023",85426,-0.0019632806,0.1255209233,0.032308624,0.0541259905
"85502-16OCT2024",85502,0.0461750083,0.1689688468,0.0591897453,0.1148549932
"85517-08NOV2023",85517,-0.0177025533,-0.0523718589,-0.0254271026,-0.0318059532
"85586-24JUL2020",85586,-0.0407680512,-0.0272863188,0.0460629435,0.0117601947
"85592-10APR2014",85592,0.0007195633,0.0344216808,0.0184933039,0.050479756
"85631-04DEC2017",85631,-0.0160045303,-0.2803891225,-0.1746066872,-0.2412654161
"85631-15FEB2023",85631,0.0014250843,-0.0554935119,-0.0161318473,0.0388920516
"85631-17AUG2022",85631,-0.015287459,-0.0159643901,-0.0170484014,-0.0158686952
"85645-04JAN2021",85645,0.0146023651,-0.0216457656,0.0123630719,-0.0017671309
"85663-05JAN2023",85663,0.0283728905,0.0031509603,0.0308139782,0.0130435596
"85686-15DEC2020",85686,-0.187090526,-0.0514862862,-0.2091818804,-0.1760764084
"85706-27MAR2020",85706,0.000515061400000003,0.00819320430000001,0.0814128668,0.0738679842
"85726-12SEP2017",85726,0.0306062188,0.05834706,0.0133757956,-0.0037923955
"85726-14MAY2020",85726,-0.0021956732,-0.0435209039,0.009076489,0.1383214522
"85726-21MAR2020",85726,0.28687264,-0.310521488,0.4498646908,-0.0813858847
"85726-24JUN2020",85726,0.000317911099999992,-0.3291709436,-0.0213444414,-0.1763807477
"85726-31MAR2020",85726,-0.124449694,0.2961445908,-0.2967316501,0.4036240582
"85753-10JAN2011",85753,-0.032817007,-0.0645722103,-0.0372935877,-0.0168830773
"85796-05NOV2013",85796,-0.021298421,-0.0354336689,-0.0289429679,0.0040383725
"85796-15OCT2019",85796,-0.0057815944,-0.0447251042,0.0183946644,0.0261812612
"85796-18JAN2024",85796,-0.036127954,-0.1472954734,-0.0349120862,-0.0756147801
"85888-01JAN2018",85888,0.0112295032,-0.0083310244,0.0007126426,-0.0270091932
"85888-19OCT2016",85888,0.0002041304,-0.1210749772,-0.0727294533,-0.0673303949
"85913-03APR2018",85913,-0.0081735665,-0.0501896941,-0.0451413524,-0.0772451973
"85913-18MAR2021",85913,0.0243151298,-0.0822679131,-0.0428867122,-0.0201061187
"85914-01SEP2019",85914,0.0022899099,0.00219338172799999,-0.0645802302,-0.0104110951
"85914-05AUG2018",85914,0.0038637234,-0.0081781535,0.021335402,0.0124494573
"85914-15AUG2016",85914,-0.0084683432,0.151150157,-0.0158612941,-0.0527998701
"85914-31AUG2021",85914,-0.0067870341,-0.0404260626,-0.07221565,-0.0110757983
